episode,reward
1,-831.8999142013225
2,-542.962403164943
3,-626.9313883431577
4,-590.3200285452925
5,-295.4025878184431
6,-613.7889298091554
7,-725.2582786713892
8,-96.35489281815242
9,-835.0345524544002
10,-66.46656530025173
11,-462.2678727576763
12,-167.4750480167835
13,-304.55155412867254
14,-230.94906137813342
15,-25.106057989241
16,-396.79092959328443
17,-258.11655026106035
18,-562.2356402461683
19,-58.27310540428722
20,-226.38936617941434
21,-24.828556931060024
22,-73.6376128488646
23,36.001209671154136
24,-153.73644459797688
25,-46.45712802126777
26,-174.12214690324322
27,21.845891424748217
28,-400.2133247281194
29,-112.03339962132209
30,-58.2513802576749
31,0.6842324391128791
32,-21.29057466630298
33,-444.82379715500844
34,33.35935633456863
35,14.620509659080046
36,-529.0851145511832
37,-3.9828922853254296
38,61.568651997189974
39,-92.88295603183576
40,-15.111201323047197
41,-119.4706573772678
42,-56.28001082675191
43,-124.58905429196237
44,26.248199590299322
45,-457.5454778806531
46,-14.4032297346617
47,-50.19376683150035
48,9.422356074853058
49,-296.75087822906175
50,-203.34868761183415
51,-2.756383486449616
52,-19.04777715622608
53,-91.8156088169818
54,-66.03548845394099
55,-87.09458249616434
56,16.162974331788792
57,-109.52417676794077
58,17.623184554557458
59,-67.02536737413647
60,14.90210858399408
61,-23.46401421138909
62,-14.286552297282334
63,1.1442648060012237
64,11.620165098781447
65,11.235429200449474
66,-48.853588609760024
67,-32.79344719281265
68,7.417124137337776
69,4.608074715581707
70,-111.53699238802501
71,-28.355792355395867
72,-158.03885867611868
73,-12.097318951852351
74,-46.593349631606316
75,-63.289019542564475
76,-39.32295908731746
77,-277.8053897610005
78,-119.71173702899144
79,-86.26462883612761
80,-169.21988770730673
81,8.430252799907166
82,-5.089621051784674
83,50.07995061053997
84,13.2090985020722
85,-61.01327722101381
86,-173.1814823145321
87,-133.14494707108346
88,-135.02322506285986
89,15.253437871068126
90,39.27602482215304
91,-19.596154664866365
92,-7.121719519361614
93,-30.06144226208299
94,31.18491177957565
95,-33.668303617212416
96,-19.13183119827477
97,14.852205222042684
98,-32.719472202701574
99,-19.699570758887713
100,-9.181291601449592
101,14.410905891583326
102,29.35079689545231
103,-25.688935908997102
104,-12.871531748476082
105,-3.0645925243698993
106,-3.924743265281509
107,-29.43808408463918
108,-3.1079256817635486
109,32.0019662237253
110,30.295719723621236
111,30.393319429836446
112,-4.08165497879048
113,-12.876312031333194
114,-19.64504506429202
115,16.616893969368327
116,-41.29733161936352
117,26.52090323695066
118,-466.16138299887945
119,-5.373900909099173
120,-60.06897853954874
121,-16.066102162747665
122,-77.1379461025794
123,-59.932618348250564
124,-77.25867459880175
125,-44.71484989875809
126,-74.58482049420363
127,-7.228102096939681
128,16.5741880189038
129,-66.32976739736348
130,-45.29157774811573
131,-31.98683225512118
132,-54.16024783958155
133,14.152112126025447
134,-119.71251846126637
135,6.315080859630581
136,-17.014748312113788
137,33.51667844480736
138,-70.53256975059026
139,-647.5673086954622
140,-9.70127168213719
141,-180.13127007639022
142,-7.196810229598361
143,13.865634509308672
144,12.731331037345686
145,-0.32453586126768386
146,-96.23669419002827
147,-20.846332513672237
148,-17.80090490169397
149,-37.504666273053004
150,-6.017696180025476
151,-76.30568667183415
152,-56.89136847670722
153,10.925979960888435
154,-6.320610441881499
155,-105.1919471575867
156,-0.27779100454083805
157,29.941011025302778
158,-87.20132705904359
159,36.673002996808854
160,-15.241820413953024
161,-8.600396781844331
162,22.843162259285872
163,-23.61655086027172
164,-54.763747518062836
165,2.191090830703594
166,-577.7229177269058
167,-22.09002933147627
168,-4.431493917475836
169,-39.89586110829364
170,-621.5046923174228
171,-39.055951368235
172,-74.79355230020033
173,-199.23408157352543
174,-27.067041095618652
175,-72.97360528399506
176,-21.951825183324434
177,-21.206223274193533
178,-28.776641277742034
179,-61.12142468432893
180,-21.15942300639146
181,-9.993886571099742
182,8.458300269845061
183,-46.17363228527162
184,-7.982446174795189
185,-13.359751827067772
186,-111.37407420810163
187,-77.6244369653638
188,-30.146342962976465
189,-132.85877527996539
190,36.69612745609689
191,10.228014102094706
192,0.9704279704853866
193,-55.59681281275145
194,-259.8533379828304
195,29.229218925252717
196,-27.23286924284683
197,-250.68009043256114
198,-729.3069390730507
199,-20.42314979538881
200,-26.092409187810222
201,2.357558303250605
202,-195.3789257265764
203,34.23891616728688
204,-41.83963103185088
205,-30.1905883231756
206,-39.27043386998184
207,-24.595538000418223
208,40.08098409223286
209,-13.810016961942924
210,48.52515927194314
211,7.641126187043167
212,30.567294614691065
213,-17.60464580736776
214,-16.585637305850476
215,-13.76591442574214
216,30.7711064783983
217,5.8301069850214775
218,27.376318069864173
219,-32.842015061476054
220,15.332305251470151
221,-10.800899069999506
222,-23.547607004945753
223,-9.276486939347832
224,10.217258341308696
225,-38.467521328252566
226,-24.924124728450916
227,-19.080766619395156
228,-48.767726572798495
229,-36.628712533151045
230,-5.380486401365078
231,-41.1901523069584
232,-27.344728769063227
233,-12.025314308872094
234,-97.40782923004963
235,-9.844547177397516
236,35.21745687878521
237,29.42047885942391
238,81.5127068269198
239,-10.463467934530746
240,-42.80680443822978
241,8.556155348012496
242,-4.13217168383426
243,51.839832560708906
