episode,step,waiting_time,co2_emission,throughput,reward,episode_reward,exploration_rate,q_table_size
0,0,0.0,58.20723549867555,0,1.083585529002649,1.083585529002649,0.5,0
0,10,427.0,85.54268121417421,0,-0.6975453624283482,3.8460551661370235,0.5,4
0,20,955.0,110.34923657729281,0,-1.1425984731545855,-2.5177365371057063,0.5,9
0,30,1830.0,133.2759874522498,0,-1.6559519749044993,-20.60252471346349,0.5,16
0,40,2486.0,132.31055366654604,0,-1.6189011073330914,-49.389435998322206,0.5,39
0,50,3110.0,146.43964313661908,0,-4.356679286273237,-79.45540017426818,0.5,48
0,60,3107.0,131.40507669420214,1,-2.1496701533884037,-124.73011234386729,0.5,53
0,70,2868.0,125.77606343608248,3,-1.7201921268721638,-161.1234953506219,0.5,63
0,80,3375.0,124.30838539612546,3,-2.4081167707922497,-195.3248893848529,0.5,71
0,90,4746.0,160.8281126772863,3,-6.822736225354571,-245.97720276098246,0.5,81
0,100,5489.0,171.1446536446308,0,-5.742289307289262,-304.0352112009056,0.5,84
0,110,6584.0,175.90139139945325,0,-7.151802782798907,-358.98706039995807,0.5,92
0,120,6978.0,171.80172583854215,2,-6.243603451677084,-421.2348914744356,0.5,94
0,130,4675.0,141.71696612229997,4,-4.618933932244598,-468.4711325742349,0.5,103
0,140,4748.0,120.74100144336022,4,-6.384522002886721,-508.7542917350575,0.5,110
0,150,4945.0,129.51523181021838,0,-5.359130463620436,-560.7022705557266,0.5,114
0,160,4258.0,105.5360708637769,0,-2.139912141727553,-608.6269272728623,0.5,119
0,170,5834.0,122.91814065794885,0,-6.225836281315896,-667.5966952446455,0.5,122
0,180,7783.0,130.25879322080658,0,-6.408517586441613,-731.5504071803505,0.5,122
0,190,5821.0,117.07278453845333,2,-3.984145569076906,-791.2259547992356,0.5,125
1,200,0.0,52.172314603076536,0,1.095655370793847,1.095655370793847,0.48,132
1,210,436.0,68.83598639130679,0,-0.6889519727826134,3.0778108150628305,0.48,140
1,220,1261.0,103.56698546709495,0,-2.6389139709341896,-4.604052901515159,0.48,147
1,230,2180.0,82.8838525201252,1,-0.4241677050402508,-27.670884198414523,0.48,148
1,240,2881.0,132.2287844311547,0,-3.141837568862309,-54.57957182637963,0.48,150
1,250,3738.0,136.99814112791086,0,-4.101236282255821,-94.50206987711844,0.48,156
1,260,5571.0,173.23117409534797,0,-7.1464623481906955,-144.73035779570603,0.48,164
1,270,5228.0,174.90635351055425,4,-4.613812707021108,-203.23617428354427,0.48,170
1,280,3027.0,168.2528346518925,0,-1.394965669303784,-236.58743967888404,0.48,179
1,290,1601.0,165.34052236602798,0,-0.5696610447320558,-249.620371593563,0.48,189
1,300,2058.0,158.98443460184933,0,-3.1928088692036978,-266.1486505660005,0.48,197
1,310,2859.0,153.93492744831929,0,-3.967689854896638,-285.3045519215042,0.48,202
1,320,2606.0,140.01729357467767,2,-3.623914587149356,-313.24443780844496,0.48,211
1,330,3188.0,138.87118466701835,1,-4.567982369334036,-339.6974810617061,0.48,218
1,340,1966.0,113.46674790413758,0,-0.9616134958082743,-361.2929831611882,0.48,224
1,350,2280.0,102.11633543886073,4,-0.5946326708777203,-382.7736976998485,0.48,230
1,360,2602.0,119.29322749807186,0,-1.5065464549961423,-408.91265169377897,0.48,237
1,370,2247.0,164.33479936718768,0,-4.130729598734375,-424.97304829250817,0.48,243
1,380,2706.0,192.89756335599947,0,-4.037675126711999,-449.5048792154734,0.48,251
1,390,4008.0,169.1396149833904,2,-5.46611922996678,-494.8293026871701,0.48,258
2,400,0.0,8.585942850321288,0,1.1828281142993575,1.1828281142993575,0.4608,266
2,410,307.0,85.34364960522524,0,0.4824527007895496,4.890337566571855,0.4608,268
2,420,726.0,99.45376712505478,0,0.8176124657498909,1.2604716835995764,0.4608,273
2,430,1952.0,111.63709937512135,2,-2.432234198750242,-17.724080414466403,0.4608,274
2,440,1599.0,115.11360266225783,2,0.7987527946754844,-32.638324119255635,0.4608,277
2,450,1022.0,98.41477925485233,0,0.7296104414902955,-31.525721110844522,0.4608,281
2,460,1123.0,106.78080827879654,0,-0.8321016165575923,-39.26962593742171,0.4608,282
2,470,1417.0,116.61026045434274,0,-0.755880520908685,-47.477821976905744,0.4608,284
2,480,2863.0,136.42925072786892,0,-4.410598501455738,-76.18881529943839,0.4608,286
2,490,4005.0,146.9817340630646,0,-6.118863468126128,-114.2286065517747,0.4608,290
2,500,4057.0,154.47861675013704,0,-4.3588172335002735,-150.58478400487274,0.4608,297
2,510,4332.0,174.80427162734114,0,-4.394968543254681,-187.9828913764496,0.4608,304
2,520,4224.0,180.69330220858936,0,-3.4749066044171784,-230.4906379183417,0.4608,312
2,530,4695.0,191.88318160957508,0,-3.7908663632191493,-276.97951775135283,0.4608,321
2,540,5770.0,221.5168816984944,0,-4.543033763396989,-324.84666712758224,0.4608,331
2,550,9170.0,246.22228890236573,0,-5.892444577804731,-378.0264069041494,0.4608,343
2,560,11146.0,267.1292644777979,0,-5.634258528955596,-433.03985184826166,0.4608,353
2,570,11761.0,242.6742549744459,0,-5.285348509948892,-485.5091233894095,0.4608,361
2,580,10861.0,219.71460342128026,0,-4.27142920684256,-539.7754537141632,0.4608,368
2,590,7564.0,207.8824157139246,1,-4.465764831427849,-583.6311939949852,0.4608,377
3,600,0.0,49.86584882123355,0,1.100268302357533,1.100268302357533,0.442368,386
3,610,392.0,74.96226415674113,0,-0.700084528313482,3.4033706725307686,0.442368,390
3,620,1942.0,126.51516641235709,2,-3.504190332824714,-18.70205022671477,0.442368,395
3,630,1586.0,104.5922205240459,4,0.5225355589519087,-29.00890289068557,0.442368,402
3,640,2894.0,135.86344027376668,0,-4.723846880547533,-58.210174968141345,0.442368,402
3,650,3884.0,120.43278300561194,0,-2.8231855660112233,-104.3426253613634,0.442368,405
3,660,4783.0,151.46280687185487,2,-5.73826561374371,-160.73202631733793,0.442368,406
3,670,5429.0,135.5868794346683,4,-5.6511737588693345,-212.1622765811555,0.442368,409
3,680,3769.0,101.72426421719301,2,-1.5110685284343859,-247.84251207633505,0.442368,415
3,690,3717.0,110.31339065094528,2,-2.087286781301891,-292.5084972887473,0.442368,417
3,700,3462.0,129.34473788369937,0,-1.9014494757673988,-336.8214719101877,0.442368,417
3,710,2277.0,126.02096672055491,0,-0.28150193344110974,-357.27770201470145,0.442368,420
3,720,1586.0,119.57271278878797,0,-0.9114254255775753,-366.5882576268018,0.442368,423
3,730,1457.0,157.00020518606038,6,-0.9278604103721204,-377.4370411912163,0.442368,424
3,740,1959.0,142.48948811378403,2,-1.132798976227567,-389.3825364473238,0.442368,430
3,750,3116.0,173.6967538959185,2,-5.201073507791837,-418.6960801036447,0.442368,438
3,760,3586.0,156.6745583243154,0,-4.12762911664863,-455.6698704091599,0.442368,446
3,770,2883.0,131.72918854263824,0,-2.3427983770852756,-481.5218983929554,0.442368,454
3,780,3228.0,126.2925433240524,0,-2.344025086648104,-514.997404137022,0.442368,456
3,790,4199.0,173.22664569289307,0,-6.361473291385785,-556.1527316509226,0.442368,461
4,800,0.0,23.753394223810485,0,1.1524932115523792,1.1524932115523792,0.42467328,464
4,810,246.0,64.7329903974109,0,-0.1265459807948217,5.223807233918923,0.42467328,466
4,820,383.0,72.80749845121464,0,-0.16095499690242887,11.399992370558104,0.42467328,468
4,830,672.0,91.99158585456725,2,0.16545682829086572,15.216250850416305,0.42467328,472
4,840,1185.0,110.49023386253528,2,0.36171953227493026,1.0866270532370874,0.42467328,477
4,850,1045.0,111.245130217914,0,0.37140973956417245,-0.8975081318512068,0.42467328,479
4,860,733.0,109.23835479660806,0,0.055183290406783936,3.094720022538818,0.42467328,480
4,870,1170.0,98.54168367834703,2,0.6103166326433063,-2.668583603614804,0.42467328,481
4,880,901.0,92.2981156293684,0,0.12442376874126371,-4.593145601328945,0.42467328,483
4,890,1981.0,107.05339256679572,2,-1.2054867851335909,-27.418966765012257,0.42467328,486
4,900,2251.0,113.90460370761043,0,-0.4737892074152201,-44.31021630894171,0.42467328,486
4,910,2884.0,108.20634118927792,0,-2.2767326823785545,-71.4211003879707,0.42467328,486
