step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.596891982107934,0,0.0,0.9761637959912474,0,0.0
10.0,0,0.0,0.0,12.872319756840483,0,0.0,0.9488095189098426,0,0.0
15.0,0,0.0,0.0,11.613836548556916,0,0.0,0.87387501720359,0,0.0
20.0,2,3.0,0.2,8.894762026513847,2,3.0,0.6272793756467929,2,3.0
25.0,3,16.0,0.8,10.561525483041262,3,16.0,0.668229325071914,3,16.0
30.0,4,34.0,1.5454545454545454,10.026023266515525,4,34.0,0.6319150400037964,4,34.0
35.0,1,1.0,0.05,7.529400306015852,1,21.0,0.47415301706514523,1,21.0
40.0,4,17.0,0.7727272727272727,8.95046660213714,4,17.0,0.537748814535327,4,17.0
45.0,2,7.0,0.2916666666666667,8.124226362314795,2,22.0,0.4986789579731037,2,22.0
50.0,1,9.0,0.375,9.019116475489822,1,12.0,0.5075413477324864,1,12.0
55.0,4,10.0,0.45454545454545453,7.305279678396132,4,13.0,0.3535674430708028,4,13.0
60.0,9,44.0,2.2,5.374514377819162,9,47.0,0.22939507011429577,9,47.0
65.0,12,99.0,5.2105263157894735,4.49667546216596,12,102.0,0.2665780185421684,12,102.0
70.0,13,162.0,7.363636363636363,4.965937824029035,13,165.0,0.28308869880339094,13,165.0
75.0,15,231.0,9.24,3.584281333099918,15,234.0,0.20989402418717046,15,234.0
80.0,19,318.0,11.777777777777779,2.469123706107805,19,321.0,0.14682264872222636,19,321.0
85.0,19,243.0,8.1,2.131840096969941,19,358.0,0.13379529616145167,19,358.0
90.0,13,96.0,2.823529411764706,4.255679081524071,13,317.0,0.18914126568847442,13,317.0
95.0,9,51.0,1.3783783783783783,6.385768835935017,9,212.0,0.2540698261595955,9,212.0
100.0,4,7.0,0.19444444444444445,6.284404286237576,4,223.0,0.320276202570409,4,223.0
105.0,8,26.0,0.7647058823529411,5.129582903448553,8,248.0,0.24090660312444628,8,248.0
110.0,6,23.0,0.6388888888888888,3.957225165040318,6,234.0,0.21348316899044215,6,234.0
115.0,3,7.0,0.18421052631578946,4.283995098433063,3,180.0,0.1941991197098253,3,180.0
120.0,2,3.0,0.07692307692307693,4.290539565214231,2,153.0,0.15531843748045498,2,153.0
125.0,7,21.0,0.525,4.165362307731426,7,179.0,0.13486160000320327,7,179.0
130.0,14,74.0,2.1142857142857143,3.139535738639447,14,233.0,0.15904325277875409,14,233.0
135.0,12,76.0,1.9,2.8867604035610155,12,246.0,0.1874251609488265,12,246.0
140.0,13,57.0,1.3571428571428572,3.855472192429404,13,216.0,0.18865501542026142,13,216.0
145.0,12,48.0,1.0666666666666667,5.245711313537545,12,167.0,0.20119338762543032,12,167.0
150.0,11,58.0,1.380952380952381,6.609390635029003,11,178.0,0.3013364067692384,11,178.0
155.0,6,60.0,1.5789473684210527,7.5989648525324816,6,164.0,0.41106315962096596,6,164.0
160.0,2,6.0,0.14634146341463414,7.568820647492337,2,143.0,0.4555102181238678,2,143.0
165.0,6,23.0,0.5897435897435898,6.842888128788792,6,120.0,0.35939282677314693,6,120.0
