step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.196067191364778,0,0.0,0.9686047417487321,0,0.0
10.0,0,0.0,0.0,12.909668267336926,0,0.0,0.9518289999784227,0,0.0
15.0,0,0.0,0.0,11.123607884570058,0,0.0,0.8200871238123549,0,0.0
20.0,3,7.0,0.5833333333333334,9.60028884092633,3,7.0,0.6988710351787049,3,7.0
25.0,0,0.0,0.0,7.736150523336873,0,4.0,0.5736969776932936,0,4.0
30.0,3,15.0,0.7894736842105263,9.366534193406546,3,15.0,0.6243877411988484,3,15.0
35.0,5,34.0,1.4166666666666667,9.87425382053413,5,34.0,0.6039399869840202,5,34.0
40.0,1,2.0,0.08,8.718771648205088,1,26.0,0.5842778664134188,1,26.0
45.0,2,11.0,0.4583333333333333,9.375546762936857,2,11.0,0.6117682728652187,2,11.0
50.0,6,29.0,1.0,9.696396689760046,6,29.0,0.5852863817922442,6,29.0
55.0,1,4.0,0.13793103448275862,8.794169039022245,1,26.0,0.5519749991501943,1,26.0
60.0,1,3.0,0.1111111111111111,8.371122181554036,1,7.0,0.4874301263013759,1,7.0
65.0,5,17.0,0.6296296296296297,8.658732710565173,5,17.0,0.4661334010858397,5,17.0
70.0,6,47.0,1.5666666666666667,9.332312405363313,6,47.0,0.5634293129163382,6,47.0
75.0,1,1.0,0.03571428571428571,8.908367759954436,1,40.0,0.5898136260631969,1,40.0
80.0,4,15.0,0.5769230769230769,9.13866945340004,4,15.0,0.547320406077981,4,15.0
85.0,2,5.0,0.2,6.961632880123465,2,20.0,0.3383982545290689,2,20.0
90.0,4,23.0,0.8846153846153846,8.408749481176482,4,23.0,0.4812338385713982,4,23.0
95.0,4,43.0,1.5357142857142858,10.181270477160112,4,43.0,0.5900695322500846,4,43.0
100.0,1,1.0,0.03333333333333333,8.677004545573928,1,29.0,0.5044145154133816,1,29.0
105.0,6,24.0,0.8571428571428571,7.566318851307029,6,24.0,0.4144332894886552,6,24.0
110.0,7,21.0,0.7777777777777778,5.510585432117804,7,48.0,0.262959754269423,7,48.0
115.0,2,14.0,0.4827586206896552,8.42993964922396,2,41.0,0.4957231405083677,2,41.0
120.0,3,27.0,0.9,10.164251637023325,3,31.0,0.6266578536017718,3,31.0
125.0,5,48.0,1.7142857142857142,9.549539416477861,5,48.0,0.5190668724965772,5,48.0
130.0,7,81.0,3.24,8.718067810371023,7,81.0,0.4565593120006747,7,81.0
135.0,3,14.0,0.56,7.983023242032885,3,62.0,0.470541154232312,3,62.0
140.0,3,9.0,0.42857142857142855,8.891544901042863,3,23.0,0.553932136471659,3,23.0
145.0,4,25.0,1.1904761904761905,8.788943071495082,4,25.0,0.355114336093449,4,25.0
150.0,7,58.0,2.761904761904762,8.260884400693655,7,58.0,0.3968255131215752,7,58.0
155.0,1,8.0,0.4444444444444444,7.672235048043628,1,49.0,0.47761248870437,1,49.0
160.0,2,6.0,0.3157894736842105,10.237146956227182,2,6.0,0.6388926036382935,2,6.0
165.0,1,2.0,0.08695652173913043,10.260903439922522,1,2.0,0.6673411575945362,1,2.0
170.0,4,18.0,0.8571428571428571,9.225556273666587,4,18.0,0.502170415972477,4,18.0
175.0,1,1.0,0.045454545454545456,9.26927890721261,1,17.0,0.6167058065675782,1,17.0
180.0,1,4.0,0.17391304347826086,10.63764406066096,1,5.0,0.6804631890906496,1,5.0
185.0,2,5.0,0.18518518518518517,8.600747648061995,2,10.0,0.5206254877416466,2,10.0
190.0,8,33.0,1.2692307692307692,6.945288553978123,8,34.0,0.3831560616620244,8,34.0
195.0,13,90.0,3.3333333333333335,5.924200280123546,13,91.0,0.2810119912796966,13,91.0
200.0,10,74.0,2.740740740740741,5.062147157000802,10,123.0,0.25058836330295475,10,123.0
205.0,5,12.0,0.42857142857142855,6.460257532973165,5,106.0,0.2868983678699023,5,106.0
