step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.283656826991795,0,0.0,0.9643168899819847,0,0.0
10.0,0,0.0,0.0,12.72890577609193,0,0.0,0.9256598690749676,0,0.0
15.0,4,6.0,0.3333333333333333,4.910934174545284,4,6.0,0.35841941570030567,4,6.0
20.0,7,40.0,2.2222222222222223,7.147954248072027,7,40.0,0.41996318243974995,7,40.0
25.0,5,55.0,2.391304347826087,6.682659407054707,5,55.0,0.4133826248606262,5,55.0
30.0,9,91.0,4.55,6.460887151148225,9,91.0,0.3494705921608594,9,91.0
35.0,8,72.0,3.130434782608696,5.679321650213335,8,97.0,0.33338311372220963,8,97.0
40.0,3,56.0,2.074074074074074,8.139826109204085,3,77.0,0.5076019007162403,3,77.0
45.0,4,15.0,0.5172413793103449,7.858910109964696,4,36.0,0.4991439954417358,4,36.0
50.0,13,54.0,1.9285714285714286,4.916792585345486,13,75.0,0.24009168063442882,13,75.0
55.0,15,94.0,3.2413793103448274,3.7484813858219157,15,126.0,0.21641012705094753,15,126.0
60.0,17,178.0,6.592592592592593,3.889624211341474,17,199.0,0.1398747171524194,17,199.0
65.0,16,188.0,5.696969696969697,4.57964445029683,16,234.0,0.20986995092846428,16,234.0
70.0,7,98.0,3.2666666666666666,6.00704049828356,7,209.0,0.27393879730746057,7,209.0
75.0,6,101.0,2.58974358974359,8.727405155591581,6,144.0,0.49324473523031964,6,144.0
80.0,6,131.0,3.638888888888889,10.199321238742066,6,140.0,0.6183090803953545,6,140.0
85.0,8,163.0,4.405405405405405,7.233190623690011,8,165.0,0.35682082247794483,8,165.0
90.0,17,232.0,7.25,4.985608605837458,17,234.0,0.21725765230743552,17,234.0
95.0,17,266.0,8.580645161290322,3.3783789496866152,17,286.0,0.21180767648322188,17,286.0
100.0,19,358.0,11.548387096774194,4.3186281658065715,19,360.0,0.24638506045573574,19,360.0
