step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.38391698132226,0,0.0,0.8826876305319048,0,0.0
10.0,0,0.0,0.0,11.885355063309875,0,0.0,0.8436384528297715,0,0.0
15.0,4,4.0,0.2222222222222222,8.26406147410222,4,4.0,0.5134816229513353,4,4.0
20.0,5,25.0,1.4705882352941178,6.8587945072163885,5,27.0,0.44284692285056776,5,27.0
25.0,7,52.0,2.3636363636363638,6.440624992557451,7,52.0,0.36402189952080616,7,52.0
30.0,7,77.0,3.6666666666666665,6.429008379331957,7,82.0,0.3799501503369453,7,82.0
35.0,6,106.0,4.818181818181818,7.296204186896057,6,106.0,0.4140687101656575,6,106.0
40.0,8,91.0,3.3703703703703702,8.597764966228361,8,91.0,0.513655887856229,8,91.0
45.0,10,134.0,4.785714285714286,6.94460565321632,10,134.0,0.3755706849357709,10,134.0
50.0,10,161.0,6.1923076923076925,4.631800863274098,10,172.0,0.2743608139608061,10,172.0
55.0,12,211.0,7.535714285714286,5.709558790824842,12,211.0,0.3228169694333788,12,211.0
60.0,12,271.0,9.678571428571429,6.248802286256244,12,271.0,0.20031426144753295,12,271.0
65.0,10,157.0,5.233333333333333,6.456710468715215,10,237.0,0.3537665716135814,10,237.0
70.0,7,85.0,3.269230769230769,6.226206595140896,7,135.0,0.2975577683488144,7,135.0
75.0,8,125.0,3.4722222222222223,8.588100519817724,8,125.0,0.4810480681212879,8,125.0
80.0,8,133.0,4.15625,8.494551583449692,8,152.0,0.5159372415190769,8,152.0
85.0,6,140.0,4.117647058823529,6.972230603202113,6,148.0,0.3741374404471836,6,148.0
90.0,11,44.0,1.4666666666666666,5.736469738481628,11,128.0,0.2867944860386735,11,128.0
95.0,10,71.0,2.3666666666666667,5.776290440453195,10,89.0,0.26770685920578896,10,89.0
100.0,14,111.0,3.7,5.410990983942629,14,131.0,0.2656464150986501,14,131.0
105.0,15,183.0,6.1,5.386846309704708,15,201.0,0.26199124703587784,15,201.0
