step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.610555004566308,0,0.0,0.9070905020983148,0,0.0
10.0,0,0.0,0.0,11.379741506375185,0,0.0,0.8241846489856304,0,0.0
15.0,3,8.0,0.4444444444444444,7.19783164882197,3,8.0,0.4467168916466113,3,8.0
20.0,7,34.0,2.0,6.106150076430415,7,34.0,0.41674661728409734,7,34.0
25.0,7,69.0,3.1363636363636362,6.831401102401499,7,69.0,0.4183775090851038,7,69.0
30.0,10,112.0,5.333333333333333,5.936871155283986,10,112.0,0.32011930700956515,10,112.0
35.0,14,170.0,7.391304347826087,4.500849241596685,14,170.0,0.19033231202886583,14,170.0
40.0,15,244.0,9.037037037037036,5.147317100204763,15,244.0,0.3180883793794892,15,244.0
45.0,14,250.0,8.064516129032258,5.175161171071561,14,281.0,0.33918718191190506,14,281.0
50.0,10,219.0,7.064516129032258,4.788135331021438,10,275.0,0.260739110436865,10,275.0
55.0,12,277.0,7.914285714285715,7.2540600271904045,12,292.0,0.35333655873632286,12,292.0
60.0,12,337.0,10.53125,7.578458712375308,12,337.0,0.2645639484471653,12,337.0
65.0,14,403.0,12.59375,7.5523837861567085,14,403.0,0.3069388751691191,14,403.0
70.0,11,416.0,15.407407407407407,5.986323196815921,11,430.0,0.26844185101566304,11,430.0
75.0,13,473.0,13.911764705882353,6.755505195155401,13,473.0,0.4183686878757098,13,473.0
80.0,15,543.0,16.454545454545453,7.023305478077289,15,543.0,0.3999138703755372,15,543.0
85.0,18,621.0,17.25,4.5586072863535145,18,621.0,0.2252463654970999,18,621.0
90.0,25,737.0,22.333333333333332,3.1584909391969807,25,737.0,0.17739655669679258,25,737.0
95.0,23,548.0,15.222222222222221,2.6869000528325118,23,701.0,0.15626570193580266,23,701.0
100.0,19,415.0,11.216216216216216,4.2246384181811845,19,555.0,0.21591279561066046,19,555.0
105.0,22,516.0,12.585365853658537,5.267289876824835,22,540.0,0.22915794292437527,22,540.0
110.0,25,633.0,14.066666666666666,5.314709989131374,25,633.0,0.24982965775910634,25,633.0
115.0,28,764.0,18.634146341463413,3.8581175182570635,28,764.0,0.2143216606179632,28,764.0
120.0,25,723.0,18.53846153846154,1.7454567631414402,25,809.0,0.12082715610101452,25,809.0
125.0,24,530.0,12.325581395348838,3.290834261137102,24,769.0,0.15499828309174055,24,769.0
130.0,17,499.0,11.088888888888889,5.083274002286932,17,733.0,0.1981287837053256,17,733.0
135.0,16,557.0,12.377777777777778,6.459673910071501,16,665.0,0.31108035216369173,16,665.0
140.0,16,637.0,15.536585365853659,6.796344354347384,16,663.0,0.3162319748834,16,663.0
145.0,14,629.0,15.341463414634147,5.527408973566528,14,696.0,0.33486913808702023,14,696.0
150.0,20,719.0,15.977777777777778,5.285656476307648,20,745.0,0.2948652889460798,20,745.0
155.0,26,838.0,20.4390243902439,3.503839071937092,26,864.0,0.1858969768761175,26,864.0
160.0,33,992.0,22.545454545454547,3.071532963994812,33,1018.0,0.1413808847704352,33,1018.0
165.0,30,1081.0,25.13953488372093,1.8843653439111057,30,1128.0,0.05223301598149355,30,1128.0
170.0,25,1072.0,23.822222222222223,3.4986065665040726,25,1184.0,0.17457972057915724,25,1184.0
175.0,20,1143.0,25.4,4.426395743493881,20,1226.0,0.15720316455117356,20,1226.0
180.0,22,1250.0,27.17391304347826,5.654813175649198,22,1268.0,0.22353325890086742,22,1268.0
185.0,22,1360.0,28.93617021276596,6.37592494747924,22,1360.0,0.30304488256693407,22,1360.0
190.0,22,1470.0,31.27659574468085,6.119885871358054,22,1470.0,0.24517474198787587,22,1470.0
195.0,24,1589.0,36.95348837209303,5.039389580008285,24,1589.0,0.19584822028346263,24,1589.0
200.0,25,1710.0,41.707317073170735,3.7581362948872057,25,1710.0,0.15218812147500105,25,1710.0
205.0,29,1848.0,46.2,3.1969884362857925,29,1848.0,0.15760860570129723,29,1848.0
210.0,28,1356.0,33.9,1.9657652857946275,28,1602.0,0.12803000848265325,28,1602.0
215.0,30,1389.0,34.725,2.447302047390874,30,1389.0,0.07354254436186579,30,1389.0
220.0,34,1546.0,29.73076923076923,4.530522101727488,34,1546.0,0.23255184547507224,34,1546.0
225.0,32,1627.0,33.204081632653065,3.367241605634662,32,1669.0,0.19256174272495874,32,1669.0
230.0,25,1663.0,31.98076923076923,3.0147837061500886,25,1730.0,0.14971934375003562,25,1730.0
235.0,31,1811.0,34.82692307692308,3.9546901617171466,31,1831.0,0.13505162408985616,31,1831.0
240.0,29,1424.0,26.37037037037037,3.7521465648972003,29,1695.0,0.14041071808789155,29,1695.0
245.0,26,580.0,11.6,3.5881807732373807,26,1335.0,0.1440400796136202,26,1335.0
250.0,23,288.0,5.647058823529412,4.520274806451505,23,1039.0,0.19186192922254267,23,1039.0
255.0,19,289.0,5.254545454545455,6.235518945910209,19,671.0,0.32328329595954547,19,671.0
260.0,22,391.0,7.2407407407407405,6.373404541593727,22,536.0,0.34256685454187696,22,536.0
265.0,23,506.0,9.92156862745098,5.01834773616371,23,529.0,0.2143725965441521,23,529.0
270.0,31,644.0,12.627450980392156,4.355370104588351,31,655.0,0.13568142310327921,31,655.0
275.0,29,709.0,15.755555555555556,2.94758005207365,29,720.0,0.06865715872921255,29,720.0
280.0,34,869.0,18.48936170212766,3.056084246974729,34,880.0,0.13074328451414988,34,880.0
285.0,36,1045.0,24.302325581395348,1.3165319825611306,36,1056.0,0.05265022599798162,36,1056.0
290.0,40,1237.0,24.254901960784313,2.3805141038043147,40,1248.0,0.1824607717310044,40,1248.0
295.0,41,1442.0,27.20754716981132,1.8411205386116039,41,1453.0,0.1423276785557943,41,1453.0
300.0,41,1598.0,29.054545454545455,1.0366382830002934,41,1628.0,0.07182032883322666,41,1628.0
305.0,49,1825.0,30.93220338983051,1.4557754989408538,49,1836.0,0.03602831048847475,49,1836.0
310.0,51,2080.0,34.666666666666664,1.6690080142072932,51,2091.0,0.03490711025061833,51,2091.0
315.0,52,2338.0,39.6271186440678,1.4848469855641027,52,2349.0,0.03432078429361593,52,2349.0
320.0,52,2598.0,46.392857142857146,0.9210116141989614,52,2609.0,0.03451921783535928,52,2609.0
325.0,52,2858.0,48.440677966101696,1.6271609311164215,52,2869.0,0.07142857142857142,52,2869.0
330.0,52,3118.0,51.96666666666667,1.8087606039474602,52,3129.0,0.09537945763505894,52,3129.0
335.0,52,3315.0,56.186440677966104,0.678830420520323,52,3326.0,0.02261937857584098,52,3326.0
340.0,56,3592.0,59.86666666666667,0.8666516949367203,56,3603.0,0.03286438410495712,56,3603.0
345.0,56,3872.0,64.53333333333333,0.8678666753074121,56,3883.0,0.03269398358671032,56,3883.0
350.0,52,3711.0,61.85,0.6693098740236693,52,3929.0,0.039030988971497926,52,3929.0
355.0,44,2903.0,48.38333333333333,1.9409940933805425,44,3734.0,0.06726236143397202,44,3734.0
360.0,35,2280.0,38.0,3.2479141692498645,35,3504.0,0.09067985661338465,35,3504.0
365.0,29,1836.0,28.6875,5.511776469981889,29,3064.0,0.25564359637928696,29,3064.0
370.0,25,1517.0,25.71186440677966,4.205694400901125,25,3098.0,0.18242368845347431,25,3098.0
