step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.448128104266763,0,0.0,0.9460087669613948,0,0.0
10.0,0,0.0,0.0,11.80825158183749,0,0.0,0.9009037641302274,0,0.0
15.0,4,6.0,0.3333333333333333,7.743197921501233,4,6.0,0.4602182439968929,4,6.0
20.0,8,36.0,2.0,7.489841090928558,8,36.0,0.40170902317265833,8,36.0
25.0,10,78.0,3.5454545454545454,7.298410324336043,10,78.0,0.3518250224096568,10,78.0
30.0,10,128.0,6.4,6.828905739794929,10,128.0,0.34994213014779463,10,128.0
35.0,10,178.0,8.9,5.666361908380666,10,178.0,0.3117527114338697,10,178.0
40.0,8,135.0,5.1923076923076925,7.373232792306847,8,179.0,0.4774385651469572,8,179.0
45.0,8,175.0,6.481481481481482,7.149416991003845,8,175.0,0.4288204617859449,8,175.0
50.0,12,230.0,8.214285714285714,6.687614182096468,12,230.0,0.2825582783910715,12,230.0
55.0,15,301.0,10.75,4.759502469255524,15,301.0,0.23699989288781464,15,301.0
60.0,19,388.0,15.52,2.688207610826488,19,388.0,0.16738134029954102,19,388.0
65.0,22,489.0,16.3,2.521295775686375,22,489.0,0.1770022511349598,22,489.0
70.0,20,514.0,17.133333333333333,1.6775723815926573,20,558.0,0.11061459841735212,20,558.0
75.0,16,507.0,12.071428571428571,5.506597850948379,16,571.0,0.3379674119799243,16,571.0
80.0,14,573.0,13.642857142857142,7.160209438975012,14,597.0,0.39746180090371197,14,597.0
85.0,17,649.0,14.75,7.276722105440093,17,649.0,0.3578082998405997,17,649.0
90.0,22,749.0,18.725,5.811488971047394,22,749.0,0.1789949386120065,22,749.0
95.0,20,564.0,15.243243243243244,4.296356507104036,20,704.0,0.20212923346813677,20,704.0
100.0,12,269.0,7.911764705882353,4.586123367905906,12,522.0,0.24936159570516447,12,522.0
105.0,12,313.0,8.236842105263158,6.508914810567345,12,418.0,0.33933751158958536,12,418.0
110.0,15,381.0,9.071428571428571,6.934880463939464,15,381.0,0.35747787592864017,15,381.0
115.0,17,462.0,11.846153846153847,5.866476584012759,17,462.0,0.28238076079867486,17,462.0
120.0,20,556.0,15.027027027027026,4.527809133853588,20,556.0,0.16532164675721822,20,556.0
125.0,20,564.0,16.114285714285714,3.149231237579769,20,612.0,0.1684829093757045,20,612.0
130.0,14,526.0,14.61111111111111,4.653898356202998,14,612.0,0.22994731820361944,14,612.0
135.0,12,581.0,15.289473684210526,6.133163391514688,12,615.0,0.29428930681069554,12,615.0
140.0,14,648.0,18.0,7.332111481138599,14,648.0,0.3563770985330242,14,648.0
145.0,14,718.0,18.894736842105264,7.8396931077987455,14,718.0,0.41936136074278124,14,718.0
150.0,13,762.0,20.05263157894737,6.878580916408825,13,766.0,0.4085929166236461,13,766.0
155.0,15,833.0,23.8,5.570550424851504,15,833.0,0.2737529781831241,15,833.0
