step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,11.66178658707935,0,0.0,0.8657400375035834,0,0.0
10.0,0,0.0,0.0,12.542012289321349,0,0.0,0.9304398639320612,0,0.0
15.0,4,4.0,0.2222222222222222,7.147825500471492,4,4.0,0.42979072943917246,4,4.0
20.0,9,42.0,2.3333333333333335,6.540621342989951,9,42.0,0.36434449566024946,9,42.0
25.0,9,68.0,3.238095238095238,4.626032386725798,9,68.0,0.2923022673896929,9,68.0
30.0,11,123.0,5.857142857142857,5.699462927777512,11,123.0,0.2971542009168084,11,123.0
35.0,7,94.0,3.76,5.509019189292387,7,138.0,0.27115020454023725,7,138.0
40.0,6,102.0,3.7777777777777777,7.690505538703558,6,120.0,0.48121265752938924,6,120.0
45.0,9,137.0,4.419354838709677,7.36067013137809,9,145.0,0.4157277289206081,9,145.0
50.0,16,197.0,6.793103448275862,3.89668950664911,16,205.0,0.20765709371575317,16,205.0
55.0,15,236.0,7.866666666666666,3.010044913276389,15,269.0,0.20299877018205342,15,269.0
60.0,12,282.0,9.4,4.731068173465028,12,301.0,0.20972324689883717,12,301.0
65.0,10,123.0,3.4166666666666665,5.461875299070497,10,266.0,0.2683705382524659,10,266.0
70.0,14,154.0,4.967741935483871,5.016467761705722,14,173.0,0.18822763829081238,14,173.0
75.0,15,185.0,4.404761904761905,6.467516557315416,15,221.0,0.3606464077013222,15,221.0
80.0,8,196.0,5.297297297297297,7.747192520589846,8,232.0,0.4492799446565395,8,232.0
85.0,10,239.0,5.975,7.828365428098488,10,246.0,0.39943127607577944,10,246.0
90.0,15,308.0,8.8,7.10958709629932,15,308.0,0.3034370407175445,15,308.0
95.0,16,388.0,11.411764705882353,5.828991716355937,16,388.0,0.21617415504755577,16,388.0
100.0,17,450.0,14.516129032258064,5.130036043379381,17,450.0,0.24101749653785684,17,450.0
105.0,17,535.0,16.71875,4.974588580216084,17,535.0,0.2712336851485457,17,535.0
110.0,18,541.0,15.457142857142857,4.642717305836537,18,579.0,0.3014483091612154,18,579.0
115.0,19,636.0,18.17142857142857,4.619074753827085,19,636.0,0.26312234366850507,19,636.0
120.0,19,680.0,18.37837837837838,4.2349444352453975,19,711.0,0.23264959131224366,19,711.0
125.0,18,757.0,20.45945945945946,4.270917919918858,18,767.0,0.21595534837605668,18,767.0
130.0,20,857.0,21.974358974358974,5.387346215752176,20,857.0,0.1542091888278344,20,857.0
135.0,22,967.0,24.794871794871796,5.104714002739447,22,967.0,0.229347051044659,22,967.0
140.0,26,1088.0,31.085714285714285,2.173676370727891,26,1088.0,0.10805825625009911,26,1088.0
145.0,25,1146.0,29.384615384615383,3.2788486589754946,25,1182.0,0.22741240673129404,25,1182.0
150.0,28,1279.0,28.42222222222222,4.362775393825796,28,1279.0,0.2520690100806893,28,1279.0
155.0,31,1427.0,31.711111111111112,3.108133632864807,31,1427.0,0.14725453282516407,31,1427.0
160.0,30,1473.0,30.6875,2.6987808094964962,30,1538.0,0.1439491337186576,30,1538.0
165.0,28,1562.0,33.234042553191486,2.913810305286231,28,1616.0,0.07307620867547095,28,1616.0
170.0,28,1702.0,33.372549019607845,4.96492475931594,28,1708.0,0.1916407966302593,28,1708.0
175.0,23,1093.0,23.25531914893617,3.75909515926081,23,1572.0,0.11581739009380634,23,1572.0
180.0,21,386.0,8.391304347826088,4.3315449206212415,21,1212.0,0.16324715103208537,21,1212.0
185.0,9,136.0,2.7755102040816326,5.068091779474005,9,1064.0,0.2568191690374132,9,1064.0
190.0,10,142.0,2.84,6.132826014106018,10,1075.0,0.32359136703529073,10,1075.0
195.0,15,142.0,3.021276595744681,4.112189692201262,15,1075.0,0.18138210961988782,15,1075.0
