step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.44500725340694,0,0.0,0.9146940339859867,0,0.0
10.0,0,0.0,0.0,12.449535829618751,0,0.0,0.9157719574011698,0,0.0
15.0,5,9.0,0.5,6.849110515406576,5,9.0,0.40102973544645526,5,9.0
20.0,6,33.0,1.8333333333333333,7.554601342004913,6,33.0,0.4642941407639691,6,33.0
25.0,6,63.0,3.0,7.413734429383082,6,63.0,0.47413347949471996,6,63.0
30.0,6,93.0,4.65,7.214703898308629,6,95.0,0.4301332154293223,6,95.0
35.0,6,123.0,5.857142857142857,7.861090228347494,6,123.0,0.4573923646180257,6,123.0
40.0,8,159.0,6.115384615384615,8.965363286144473,8,159.0,0.49893522697194764,8,159.0
45.0,7,184.0,6.814814814814815,6.985866029584653,7,184.0,0.42291556907697136,7,184.0
50.0,11,229.0,9.16,5.700006845260008,11,229.0,0.27363093016725737,11,229.0
55.0,10,264.0,9.428571428571429,6.179989760146483,10,275.0,0.3408890083816136,10,275.0
60.0,10,314.0,13.083333333333334,5.918922384296098,10,314.0,0.28316604046742727,10,314.0
65.0,11,368.0,12.266666666666667,6.5098640630019595,11,368.0,0.31407592104807136,11,368.0
70.0,15,434.0,16.692307692307693,5.447796273310394,15,434.0,0.2660121305794785,15,434.0
75.0,16,511.0,14.6,5.86707867938944,16,511.0,0.34207193448779577,16,511.0
80.0,13,528.0,16.0,5.961121258248798,13,564.0,0.3892289470943609,13,564.0
85.0,12,568.0,14.947368421052632,5.137327079735015,12,576.0,0.2616729530856786,12,576.0
90.0,18,652.0,17.62162162162162,6.488637450827682,18,652.0,0.24843873185208287,18,652.0
95.0,13,332.0,9.222222222222221,5.781568609251645,13,576.0,0.27918312082922825,13,576.0
100.0,11,247.0,7.484848484848484,6.177900560773492,11,385.0,0.3044705954935022,11,385.0
105.0,12,282.0,8.057142857142857,5.785257038090925,12,436.0,0.271619559177793,12,436.0
110.0,15,352.0,9.777777777777779,6.496581195103802,15,490.0,0.34764678698621604,15,490.0
115.0,13,171.0,4.621621621621622,6.725347461558123,13,363.0,0.35587109556203694,13,363.0
120.0,17,247.0,7.484848484848484,4.335195490229603,17,385.0,0.1857544292999049,17,385.0
125.0,18,314.0,8.971428571428572,4.391061356277089,18,469.0,0.21696885982233916,18,469.0
130.0,18,404.0,12.242424242424242,4.671022122837356,18,542.0,0.1939147423307282,18,542.0
135.0,22,503.0,13.594594594594595,5.296606357013212,22,641.0,0.21582895498131163,22,641.0
140.0,26,622.0,18.294117647058822,2.9775205189297633,26,760.0,0.16877463703498877,26,760.0
145.0,22,704.0,18.526315789473685,3.155726725661014,22,865.0,0.2231567643052927,22,865.0
150.0,22,814.0,18.5,5.590611239780154,22,952.0,0.3426137072836979,22,952.0
155.0,23,925.0,21.022727272727273,5.110874362600309,23,1063.0,0.19943792472685856,23,1063.0
160.0,26,730.0,16.59090909090909,3.601690674324881,26,993.0,0.16395963133912744,26,993.0
165.0,19,654.0,16.35,3.599709451120588,19,837.0,0.14932673476466896,19,837.0
