step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.965385585246134,0,0.0,0.9404801680908985,0,0.0
10.0,0,0.0,0.0,11.89271796862356,0,0.0,0.8762294893419812,0,0.0
15.0,3,6.0,0.3333333333333333,7.724723895426728,3,6.0,0.4456545053104977,3,6.0
20.0,8,42.0,2.3333333333333335,7.220393914607385,8,42.0,0.392702327974269,8,42.0
25.0,9,61.0,2.772727272727273,5.664291875257854,9,61.0,0.3534406499677206,9,61.0
30.0,10,111.0,5.55,6.475361156496625,10,111.0,0.33649237061234705,10,111.0
35.0,8,84.0,3.5,5.919013769079243,8,118.0,0.29231495602840407,8,118.0
40.0,12,138.0,5.3076923076923075,6.183610552514424,12,138.0,0.3789964624878429,12,138.0
45.0,13,185.0,6.166666666666667,5.748609092593213,13,185.0,0.35775734375687396,13,185.0
50.0,14,255.0,9.107142857142858,4.799437217052427,14,255.0,0.25764399032041163,14,255.0
55.0,16,148.0,4.625,4.701072312464467,16,266.0,0.2347668107723727,16,266.0
60.0,6,47.0,1.6785714285714286,4.531531337635691,6,198.0,0.18953043347584442,6,198.0
65.0,6,57.0,1.6764705882352942,8.449873741773574,6,123.0,0.431805208915341,6,123.0
70.0,6,87.0,3.107142857142857,9.281961530180373,6,93.0,0.4715224289505584,6,93.0
75.0,6,94.0,2.611111111111111,8.1508325008734,6,100.0,0.48588214355257,6,100.0
80.0,12,138.0,4.451612903225806,7.907725886134972,12,144.0,0.4597019867883288,12,144.0
85.0,7,146.0,4.294117647058823,5.0709345293018915,7,174.0,0.294384121708373,7,174.0
90.0,12,186.0,6.2,5.748650720257348,12,198.0,0.2998290361320199,12,198.0
95.0,12,230.0,6.764705882352941,5.361751055381413,12,242.0,0.24767538869071487,12,242.0
100.0,18,312.0,9.75,4.843686886917536,18,324.0,0.21391759049248235,18,324.0
105.0,14,350.0,10.294117647058824,4.589142677839108,14,382.0,0.23244595740610866,14,382.0
110.0,10,378.0,10.5,6.274993341674557,10,408.0,0.36705536321776205,10,408.0
115.0,12,436.0,11.473684210526315,7.948671304800567,12,438.0,0.4048032285347921,12,438.0
120.0,14,498.0,13.833333333333334,6.74244403114551,14,498.0,0.2272251513538289,14,498.0
125.0,12,211.0,6.205882352941177,6.46317838034551,12,430.0,0.3192054953446537,12,430.0
130.0,9,150.0,5.172413793103448,6.328018417421295,9,252.0,0.3525612094541828,9,252.0
135.0,7,178.0,5.5625,6.667062478737923,7,211.0,0.34490614017967763,7,211.0
140.0,12,233.0,7.766666666666667,7.193460888222699,12,259.0,0.3255015637834909,12,259.0
145.0,13,296.0,9.25,7.662695509720993,13,322.0,0.38231353658041617,13,322.0
150.0,14,365.0,10.735294117647058,7.535743998877049,14,391.0,0.4224386188125012,14,391.0
155.0,9,238.0,7.933333333333334,5.594103063338433,9,368.0,0.3196389058059215,9,368.0
160.0,12,257.0,8.03125,5.351445167761989,12,308.0,0.2957296879089721,12,308.0
165.0,14,319.0,9.96875,5.634191650520835,14,350.0,0.2749870271081109,14,350.0
170.0,15,390.0,11.470588235294118,6.27975346417953,15,419.0,0.2747480301948968,15,419.0
175.0,16,469.0,14.65625,6.155262904167146,16,498.0,0.2587729870706434,16,498.0
180.0,14,317.0,10.566666666666666,3.7937873296339033,14,387.0,0.1768734819109028,14,387.0
185.0,18,402.0,12.5625,5.388358193191343,18,431.0,0.32723813878113006,18,431.0
190.0,14,452.0,12.555555555555555,4.935991035678812,14,495.0,0.2633210922989495,14,495.0
