episode,step,waiting_time,co2_emission,throughput,reward,episode_reward,exploration_rate,q_table_size
0,0,0.0,27.720045311956277,0,1.1445599093760876,1.1445599093760876,0.5,1
0,10,365.0,63.043161178636545,0,-0.5237863223572727,3.8337801980250603,0.5,4
0,20,353.0,71.64843165038582,0,0.5547631366992285,12.434576967575168,0.5,9
0,30,650.0,82.55696935572134,1,0.5498860612885577,19.209730930399,0.5,11
0,40,1552.0,136.39227131198007,0,-0.8537445426239594,-0.5207864596860474,0.5,35
0,50,2677.0,130.3258286205119,0,-4.216111657241022,-23.13605206266479,0.5,44
0,60,3637.0,117.37016155834797,0,-3.0330003231166947,-67.96054168546202,0.5,52
0,70,4942.0,105.26724492301142,2,-6.149694489846021,-113.1546104942418,0.5,57
0,80,6848.0,120.39710429378707,2,-6.120794208587572,-176.73912642443503,0.5,57
0,90,6779.0,111.8912104588179,0,-6.687782420917635,-226.38886183374768,0.5,61
0,100,6803.0,134.82722161700377,0,-5.307654443234007,-280.3014290931068,0.5,65
0,110,7089.0,145.8423152341685,0,-6.107684630468336,-338.64780649776026,0.5,73
0,120,5705.0,146.60458954865138,0,-6.167209179097302,-390.91748392082746,0.5,80
0,130,7650.0,145.71908435541627,0,-6.4914381687108325,-455.49259857762,0.5,84
0,140,6541.0,105.00380934311316,4,-3.3920076186862254,-512.4043649283146,0.5,86
0,150,3161.0,131.09126181518954,1,-2.711962523630378,-550.180858614995,0.5,91
0,160,3210.0,185.35192930626746,0,-3.032503858612534,-578.2205190258751,0.5,101
0,170,3275.0,170.92157287121924,0,-2.6413431457424372,-603.5290547584601,0.5,109
0,180,5920.0,205.4065467567955,0,-5.410813093513591,-660.7621263925228,0.5,118
0,190,7237.0,199.40305779070917,0,-5.598806115581419,-709.6628989223728,0.5,125
1,200,0.0,34.03716060017346,0,1.1319256787996532,1.1319256787996532,0.48,134
1,210,300.0,59.444730328024725,0,-0.16888946065604937,6.330986311354013,0.48,139
1,220,843.0,100.1113878367075,0,-1.9383627756734145,1.8641506103705505,0.48,144
1,230,1225.0,122.77495335327569,0,-2.636049906706551,-5.641710763991641,0.48,155
1,240,1745.0,156.48206274702056,2,-2.85506412549404,-22.86948580478701,0.48,158
1,250,1920.0,136.01805603861504,0,-0.32963611207722954,-36.77770322582873,0.48,165
1,260,1838.0,148.65103304412432,0,-1.1265420660882484,-47.36410057486512,0.48,169
1,270,2591.0,140.52348364057823,0,-3.5522269672811557,-70.77740676853821,0.48,177
1,280,3916.0,142.45064391694982,2,-5.238581287833899,-119.73753141387445,0.48,184
1,290,4236.0,120.42122439441266,2,-5.740122448788824,-160.51278105140597,0.48,184
1,300,4058.0,124.9950151141336,0,-3.2928300302282665,-218.90126011342815,0.48,184
1,310,4117.0,130.14803083959347,0,-5.726956061679186,-252.83757333301472,0.48,191
1,320,3805.0,136.42811173941607,0,-5.617756223478832,-291.0307947563374,0.48,191
1,330,2974.0,141.40551602045184,4,-2.9933310320409023,-325.6039438590621,0.48,193
1,340,5318.0,173.18834795968098,0,-7.346376695919362,-376.3408225571837,0.48,197
1,350,5582.0,165.08930169993673,0,-6.530178603399873,-429.23991455078453,0.48,200
1,360,6419.0,173.02737639267565,0,-6.546054752785351,-487.7344615373758,0.48,207
1,370,7047.0,194.04269923105429,0,-6.788085398462108,-544.6964852198433,0.48,214
1,380,5862.0,184.59512273491768,0,-4.201190245469835,-591.4462471685314,0.48,224
1,390,6465.0,216.18751653032504,3,-6.582375033060649,-646.9667873994495,0.48,233
2,400,0.0,37.457101719494936,0,1.1250857965610104,1.1250857965610104,0.4608,238
2,410,95.0,44.17348127449563,0,0.3145530374510088,8.37734937504136,0.4608,238
2,420,527.0,85.6909451229946,0,-0.6958418902459886,12.607740534197422,0.4608,242
2,430,554.0,79.28704179098803,4,1.6525059164180245,14.184647330802276,0.4608,246
2,440,2181.0,145.96099198492945,0,-1.967301983969859,-9.02266595617606,0.4608,255
2,450,3230.0,192.49786623387223,0,-4.850395732467744,-36.74326492156999,0.4608,264
2,460,3931.0,215.3764614502377,2,-5.283132922900474,-73.83041237026538,0.4608,273
2,470,4011.0,192.42084172359637,6,-4.3056216834471925,-120.38363069657416,0.4608,280
2,480,3550.0,179.19302094274943,4,-2.233386041885497,-156.33637350892946,0.4608,286
2,490,4751.0,183.7261143891228,2,-7.023432228778245,-194.86238067097267,0.4608,292
2,500,5861.0,181.80073145168933,0,-5.263601462903379,-255.7863172002208,0.4608,304
2,510,5863.0,186.9847489066635,0,-5.273969497813328,-306.96186110346446,0.4608,307
2,520,6582.0,182.86572250284547,0,-5.665731445005691,-362.9480463526881,0.4608,310
