step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.895020437543204,0,0.0,0.9597315453798753,0,0.0
10.0,0,0.0,0.0,12.72592014923287,0,0.0,0.8803846119697885,0,0.0
15.0,3,3.0,0.16666666666666666,6.889154833479868,3,3.0,0.4282189598929498,3,3.0
20.0,8,41.0,2.411764705882353,6.920216038851657,8,41.0,0.40379385366676546,8,41.0
25.0,6,42.0,1.9090909090909092,5.699800846365528,6,60.0,0.3609399649870695,6,60.0
30.0,10,89.0,4.45,5.768523724432788,10,89.0,0.2908746140433778,10,89.0
35.0,8,84.0,3.5,4.931153736025677,8,100.0,0.2215994243302449,8,100.0
40.0,10,133.0,4.925925925925926,7.134618405741565,10,133.0,0.3944981789023177,10,133.0
45.0,9,86.0,2.8666666666666667,7.50030430047924,9,127.0,0.4254118158460822,9,127.0
50.0,1,1.0,0.034482758620689655,6.433064944951907,1,68.0,0.27433797554397577,1,68.0
55.0,4,13.0,0.43333333333333335,6.723382856467054,4,86.0,0.35465225448547216,4,86.0
60.0,9,47.0,1.7407407407407407,4.4424508265197336,9,114.0,0.12689294875376853,9,114.0
65.0,14,88.0,2.933333333333333,4.546427998114577,14,162.0,0.23342736160479904,14,162.0
70.0,16,167.0,6.423076923076923,3.605326012346901,16,234.0,0.16728997403870277,16,234.0
75.0,16,177.0,4.657894736842105,6.1345861267319926,16,254.0,0.35900965071004487,16,254.0
80.0,7,65.0,1.911764705882353,6.352414717014635,7,205.0,0.35649294766516326,7,205.0
85.0,2,4.0,0.10256410256410256,6.174166665706922,2,219.0,0.34268175952863267,2,219.0
90.0,14,55.0,1.5714285714285714,3.6929258609790883,14,270.0,0.16245822582269784,14,270.0
95.0,19,126.0,3.4054054054054053,2.92037724803766,19,341.0,0.14452674639119398,19,341.0
100.0,26,238.0,6.4324324324324325,2.053567853134642,26,453.0,0.0783797382237247,26,453.0
105.0,30,369.0,9.225,2.588091801929221,30,585.0,0.1355716020053144,30,585.0
110.0,32,521.0,11.840909090909092,3.0741414188776006,32,737.0,0.14559264076440748,32,737.0
115.0,30,563.0,12.23913043478261,3.6248904582506545,30,795.0,0.18623605645173083,30,795.0
120.0,22,416.0,9.454545454545455,2.5788881944001547,22,737.0,0.09137691698770804,22,737.0
125.0,20,190.0,3.9583333333333335,3.6027255977839787,20,773.0,0.13910337039791332,20,773.0
130.0,14,70.0,1.5217391304347827,3.644384247057183,14,769.0,0.1448156651037909,14,769.0
135.0,18,116.0,2.5217391304347827,3.5806258876854575,18,845.0,0.12084891929715258,18,845.0
140.0,20,162.0,3.6818181818181817,2.4824506903139754,20,831.0,0.10278784822501451,20,831.0
145.0,19,141.0,2.9375,3.809784160896205,19,716.0,0.1933160048210375,19,716.0
150.0,20,161.0,3.0961538461538463,4.232595785382115,20,812.0,0.22405681363370947,20,812.0
155.0,20,203.0,4.229166666666667,2.882642672782206,20,916.0,0.16131045293811688,20,916.0
160.0,18,213.0,4.4375,1.9817760312523418,18,904.0,0.1040607461682031,18,904.0
165.0,18,249.0,5.081632653061225,2.976950505372634,18,812.0,0.12892804236999297,18,812.0
170.0,19,307.0,5.903846153846154,4.158079753122365,19,745.0,0.15187608127548974,19,745.0
175.0,15,373.0,7.46,3.579977613858808,15,788.0,0.16005071578284372,15,788.0
180.0,22,470.0,10.217391304347826,2.2434275950895888,22,886.0,0.11379052740784325,22,886.0
185.0,25,561.0,10.584905660377359,2.7169695131227236,25,922.0,0.1971764104801068,25,922.0
190.0,21,615.0,11.181818181818182,3.0038949909304344,21,878.0,0.1562269043481192,21,878.0
195.0,25,704.0,11.733333333333333,2.418397364277149,25,990.0,0.09294097500261761,25,990.0
200.0,32,840.0,14.736842105263158,1.0544068856509554,32,1139.0,0.06674089767910217,32,1139.0
205.0,34,968.0,16.689655172413794,1.259390608825189,34,1222.0,0.08820606528718034,34,1222.0
210.0,32,1068.0,17.8,2.1439641449732965,32,1252.0,0.09799373972264293,32,1252.0
215.0,32,1184.0,19.096774193548388,2.9586785590688076,32,1297.0,0.07307964862803111,32,1297.0
220.0,29,1301.0,18.855072463768117,5.028647960680972,29,1379.0,0.23711950639385976,29,1379.0
225.0,27,1426.0,22.28125,5.580004650585877,27,1474.0,0.2661266063389952,27,1474.0
230.0,28,1160.0,18.125,4.324479102194811,28,1400.0,0.21697083310298199,28,1400.0
235.0,27,656.0,10.580645161290322,3.1681827570819996,27,1177.0,0.1553013520272524,27,1177.0
240.0,25,615.0,9.761904761904763,2.9045291377157345,25,1282.0,0.12743113845033308,25,1282.0
245.0,27,688.0,10.26865671641791,3.226118273086286,27,1366.0,0.12813507954069953,27,1366.0
250.0,32,804.0,12.0,3.226588122040237,32,1476.0,0.1182197011308738,32,1476.0
255.0,28,568.0,8.114285714285714,3.7392729256314974,28,1429.0,0.17853485278984918,28,1429.0
260.0,27,342.0,5.029411764705882,3.7858998901773,27,1249.0,0.18178224968588874,27,1249.0
265.0,33,405.0,6.044776119402985,2.913048662166128,33,1208.0,0.13409242767788113,33,1208.0
270.0,34,361.0,5.3088235294117645,2.7492459879009234,34,1047.0,0.10614456053086027,34,1047.0
275.0,34,359.0,5.523076923076923,1.8792435049875171,34,1174.0,0.05217669860413045,34,1174.0
280.0,35,386.0,5.594202898550725,2.985363835855237,35,1271.0,0.1270456718213086,35,1271.0
285.0,38,468.0,7.2,2.8575816486238437,38,1379.0,0.07863029430660426,38,1379.0
290.0,34,551.0,7.652777777777778,4.8780212899475295,34,1465.0,0.2266771539469554,34,1465.0
295.0,30,548.0,8.058823529411764,4.2883655713142135,30,1491.0,0.22254807109913127,30,1491.0
300.0,37,717.0,11.380952380952381,2.412266467683131,37,1660.0,0.11154002190671183,37,1660.0
305.0,42,813.0,12.134328358208956,1.9836090069571595,42,1686.0,0.08707963421913038,42,1686.0
310.0,41,749.0,11.17910447761194,2.0010571417974647,41,1581.0,0.07089004631231267,41,1581.0
315.0,36,724.0,10.492753623188406,2.2021937483829976,36,1705.0,0.08642381976354827,36,1705.0
320.0,38,761.0,10.871428571428572,2.7281382602514683,38,1776.0,0.08501944527853056,38,1776.0
325.0,38,826.0,11.633802816901408,3.491064170374429,38,1827.0,0.13020930176853673,38,1827.0
330.0,35,932.0,13.507246376811594,4.384467079171894,35,1897.0,0.1957456473010272,35,1897.0
335.0,35,1083.0,16.16417910447761,4.097846110976893,35,1979.0,0.16072380389641397,35,1979.0
340.0,35,1175.0,18.076923076923077,3.875388256927841,35,1985.0,0.18608562685857122,35,1985.0
345.0,32,1124.0,17.5625,3.0878361809454584,32,1866.0,0.12263887513285861,32,1866.0
350.0,29,1128.0,17.904761904761905,2.6682618158510336,29,1982.0,0.10870035355477302,29,1982.0
