step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.944747090033616,0,0.0,0.9270357112121448,0,0.0
10.0,0,0.0,0.0,11.901071892462545,0,0.0,0.861234930736034,0,0.0
15.0,4,7.0,0.3888888888888889,6.549686466169939,4,7.0,0.4153845491354416,4,7.0
20.0,9,48.0,2.6666666666666665,6.602041818484577,9,48.0,0.37161111075796904,9,48.0
25.0,10,95.0,4.130434782608695,4.36705065775375,10,95.0,0.2580100158654347,10,95.0
30.0,11,122.0,5.809523809523809,3.9963566309914036,11,137.0,0.28109690269997056,11,137.0
35.0,8,147.0,5.88,5.684340032580399,8,152.0,0.29410346784918595,8,152.0
40.0,10,194.0,6.258064516129032,8.381694523133945,10,194.0,0.4596403476397497,10,194.0
45.0,10,244.0,7.870967741935484,8.74189396957795,10,244.0,0.43519151015227164,10,244.0
50.0,9,154.0,5.5,6.266189267011882,9,222.0,0.30487427010593027,9,222.0
55.0,8,192.0,7.111111111111111,6.7508032050978635,8,194.0,0.35657642477221185,8,194.0
60.0,15,253.0,9.73076923076923,5.355360816767144,15,255.0,0.18337323466771308,15,255.0
65.0,17,334.0,12.37037037037037,3.535636360032733,17,336.0,0.22508626885543365,17,336.0
70.0,16,373.0,14.346153846153847,2.3101088180688087,16,398.0,0.16294295667639264,16,398.0
75.0,14,426.0,11.210526315789474,5.929630055918589,14,435.0,0.3845697920914857,14,435.0
80.0,12,256.0,6.7368421052631575,5.966711614658099,12,373.0,0.36013492029223454,12,373.0
85.0,8,84.0,2.048780487804878,6.066886590092435,8,232.0,0.3288456493814873,8,232.0
90.0,16,90.0,2.3684210526315788,4.63534284753896,16,241.0,0.20607532848597607,16,241.0
95.0,22,182.0,4.7894736842105265,3.553826311392671,22,328.0,0.11691438378670105,22,328.0
100.0,22,223.0,5.868421052631579,3.940621478579797,22,400.0,0.18248197060695892,22,400.0
105.0,14,173.0,4.435897435897436,4.696052163146938,14,408.0,0.20788895210342334,14,408.0
110.0,16,238.0,5.666666666666667,5.071714015645175,16,477.0,0.2785846857458955,16,477.0
115.0,22,337.0,8.64102564102564,3.081555611289873,22,576.0,0.21355652594785665,22,576.0
120.0,24,344.0,8.6,2.252599129406736,24,578.0,0.1565511520913566,24,578.0
125.0,21,252.0,5.7272727272727275,3.181779356382231,21,507.0,0.1426371344288057,21,507.0
130.0,24,302.0,6.565217391304348,3.1735502809936977,24,564.0,0.1302398734624556,24,564.0
135.0,25,247.0,5.040816326530612,4.038350270521928,25,553.0,0.14696034245783665,25,553.0
140.0,16,197.0,4.282608695652174,3.4308808669390642,16,617.0,0.14366007721389923,16,617.0
145.0,23,284.0,5.795918367346939,4.1467220736874335,23,682.0,0.20648194353820068,23,682.0
150.0,29,416.0,8.0,3.8051055299289596,29,814.0,0.21500902916828646,29,814.0
155.0,33,439.0,9.145833333333334,1.3919200520870854,33,839.0,0.09505073953312461,33,839.0
160.0,42,636.0,11.777777777777779,1.7769461527397086,42,1036.0,0.0692299255772879,42,1036.0
165.0,47,864.0,16.0,1.0959059990857032,47,1264.0,0.0078190403079753,47,1264.0
170.0,46,991.0,17.696428571428573,0.6776021846256514,46,1398.0,0.044688455153903045,46,1398.0
175.0,40,937.0,16.732142857142858,1.9064660800057764,40,1431.0,0.06707054626028819,40,1431.0
180.0,35,919.0,15.316666666666666,2.9103981613106185,35,1442.0,0.07553796828660465,35,1442.0
185.0,31,906.0,14.380952380952381,3.732943927797258,31,1565.0,0.17640597731804772,31,1565.0
190.0,27,958.0,16.517241379310345,2.4888461246559617,27,1705.0,0.14221874337775137,27,1705.0
195.0,36,1094.0,18.54237288135593,1.5107642845308868,36,1780.0,0.10281368427944843,36,1780.0
200.0,32,1214.0,19.26984126984127,1.7065076218972977,32,1796.0,0.060983275666773154,32,1796.0
205.0,34,1362.0,20.328358208955223,3.194893976594673,34,1840.0,0.10952451410194013,34,1840.0
210.0,32,1507.0,22.16176470588235,3.8662704748815333,32,1836.0,0.11561087922950734,32,1836.0
215.0,33,1664.0,26.838709677419356,3.087565478617607,33,1996.0,0.12324399249374435,33,1996.0
220.0,39,1846.0,27.96969696969697,3.1707752312225868,39,2178.0,0.20450211323359405,39,2178.0
225.0,44,2025.0,30.223880597014926,1.737373930016286,44,2326.0,0.12218414394854385,44,2326.0
230.0,45,2185.0,29.931506849315067,2.121406827394893,45,2445.0,0.10001355569494838,45,2445.0
235.0,43,2072.0,28.383561643835616,1.8439950518674244,43,2515.0,0.047433044810677776,43,2515.0
240.0,38,2049.0,28.068493150684933,2.3472513009773106,38,2478.0,0.09194547584390403,38,2478.0
245.0,42,2216.0,30.356164383561644,1.7055046927239688,42,2623.0,0.04972250304009814,42,2623.0
250.0,45,2374.0,32.08108108108108,2.0450309997479224,45,2765.0,0.06123333618850395,45,2765.0
255.0,45,2559.0,33.23376623376623,3.169257261736311,45,2939.0,0.13091333599237234,45,2939.0
260.0,42,2745.0,35.19230769230769,4.331285850853218,42,3100.0,0.17109970665104857,42,3100.0
265.0,39,2861.0,38.66216216216216,3.3607897346597926,39,3170.0,0.1505138558645361,39,3170.0
270.0,43,3016.0,41.888888888888886,3.051911843998592,43,3260.0,0.12805069516749112,43,3260.0
275.0,47,2663.0,38.042857142857144,1.831973792189754,47,3133.0,0.047244315442630726,47,3133.0
280.0,45,1525.0,20.89041095890411,2.4831478168827013,45,2708.0,0.09072897423281318,45,2708.0
285.0,44,717.0,10.242857142857142,1.8384368333697592,44,2827.0,0.049428071798151854,44,2827.0
290.0,48,634.0,8.233766233766234,2.546014648757181,48,3058.0,0.13387578412484372,48,3058.0
295.0,45,618.0,8.131578947368421,2.011463229146562,45,3219.0,0.12250945048809528,45,3219.0
300.0,44,585.0,7.697368421052632,1.9121713691594517,44,3310.0,0.08861450670090483,44,3310.0
305.0,47,601.0,7.5125,2.3494169593900844,47,3407.0,0.06304273941618048,47,3407.0
310.0,49,707.0,9.064102564102564,3.1463892060398906,49,3493.0,0.08570896222297834,49,3493.0
315.0,41,736.0,9.945945945945946,2.4084077713978034,41,3630.0,0.10522521908925166,41,3630.0
320.0,46,897.0,12.287671232876713,2.9032821203071326,46,3738.0,0.11926300491045527,46,3738.0
325.0,51,1141.0,14.818181818181818,2.4957436538499227,51,3956.0,0.08792219965730315,51,3956.0
330.0,58,1367.0,17.753246753246753,1.8162480130871856,58,4182.0,0.06745869228922698,58,4182.0
335.0,64,1678.0,22.07894736842105,0.9893316063223179,64,4493.0,0.048054981763509426,64,4493.0
340.0,72,2021.0,26.592105263157894,0.3235821157118929,72,4836.0,0.00043774278920383805,72,4836.0
345.0,70,2365.0,30.32051282051282,0.19970818763387185,70,5188.0,0.006087755749218417,70,5188.0
350.0,74,2731.0,35.01282051282051,0.6830144208251788,74,5546.0,6.462715748806261e-06,74,5546.0
355.0,70,2940.0,36.75,0.8585295965229285,70,5784.0,0.003896851037295353,70,5784.0
360.0,62,2908.0,38.26315789473684,1.3426078452868775,62,5872.0,0.029927590969846353,62,5872.0
365.0,53,2889.0,35.23170731707317,3.3176744099644444,53,5819.0,0.12106472853754006,53,5819.0
370.0,45,2875.0,37.33766233766234,3.819449048041852,45,5868.0,0.17276736352283079,45,5868.0
375.0,41,2914.0,40.47222222222222,3.178906910715858,41,6025.0,0.14072504265947786,41,6025.0
380.0,47,3140.0,44.225352112676056,2.293547199668047,47,6251.0,0.10662532936620608,47,6251.0
385.0,53,3390.0,47.083333333333336,1.401947380091345,53,6501.0,0.06051528614953325,53,6501.0
390.0,56,3246.0,45.083333333333336,0.5741784658392737,56,6272.0,0.03652925706631222,56,6272.0
395.0,53,2490.0,33.2,1.2635650404838745,53,5573.0,0.03709021186116637,53,5573.0
400.0,52,1895.0,23.109756097560975,1.9866382159451008,52,5785.0,0.07876653853394205,52,5785.0
405.0,52,1372.0,17.15,1.978961842105481,52,6046.0,0.08428295067715864,52,6046.0
410.0,50,890.0,11.710526315789474,1.2073371849122039,50,6298.0,0.04788433124162846,50,6298.0
415.0,56,1160.0,15.263157894736842,0.9247353640873504,56,6568.0,0.018511119190399994,56,6568.0
420.0,60,1288.0,16.512820512820515,0.9637670316178734,60,6704.0,0.010555041655298488,60,6704.0
