episode,step,waiting_time,co2_emission,throughput,reward,episode_reward,exploration_rate,q_table_size
0,0,0.0,38.07635895088748,0,1.1238472820982253,1.1238472820982253,0.5,0
0,10,432.0,78.16452708279361,0,-0.9456890541655871,2.8611856049809283,0.5,4
0,20,2326.0,136.4855555555555,0,-4.45245111111111,-22.50112033657212,0.5,9
0,30,3182.0,140.71255847833854,2,-2.469785116956676,-59.490847870439445,0.5,25
0,40,3384.0,161.80544621125662,0,-3.545930892422512,-88.26504906430797,0.5,35
0,50,3014.0,169.47794234464584,0,-2.172675884689291,-105.21675958500657,0.5,43
0,60,4225.0,179.1307893658116,2,-4.598761578731622,-144.67576564652614,0.5,52
0,70,5617.0,164.94606015864747,2,-3.473892120317293,-205.27360694571036,0.5,60
0,80,7362.0,172.81337025300536,2,-4.8456267405060105,-262.20723743776887,0.5,68
0,90,7765.0,182.24318772547448,2,-5.364486375450949,-316.6328036463355,0.5,74
0,100,6993.0,214.49858994022514,0,-6.72899717988045,-364.5824059238226,0.5,81
0,110,6212.0,216.2136566268128,2,-6.232427313253625,-417.30677325790793,0.5,86
0,120,4692.0,195.20949129706483,0,-4.688578982594129,-461.05043766405487,0.5,95
0,130,5968.0,200.66967512864127,0,-5.101339350257282,-518.1917131142268,0.5,100
0,140,5174.0,172.130638942051,0,-4.208261277884102,-564.0658249242022,0.5,103
0,150,5633.0,179.77245803957487,0,-6.15954491607915,-621.581372050398,0.5,111
0,160,4295.0,180.92419190921942,0,-4.1709483838184385,-661.8015643380437,0.5,116
0,170,2753.0,177.8725145320076,2,-1.9496850290640144,-692.4747239667366,0.5,121
0,180,2082.0,150.83333882745657,0,-1.8220266776549128,-708.8764727026232,0.5,125
0,190,1876.0,114.72359033050259,2,-1.695927180661005,-722.6495531850386,0.5,132
0,200,3766.0,131.17154856065326,0,-4.8010230971213055,-768.0872352888847,0.5,136
0,210,5161.0,149.47738057271357,4,-5.730954761145426,-831.4418862368647,0.5,141
0,220,6408.0,172.54336623675928,2,-6.245086732473519,-889.724002456085,0.5,149
0,230,6545.0,167.13526590158926,0,-3.830270531803178,-940.6845911428361,0.5,153
0,240,5187.0,193.22669615461,1,-5.0944533923092195,-987.6751095854644,0.5,158
