step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,11.772903933480643,0,0.0,0.8657769487074232,0,0.0
10.0,0,0.0,0.0,12.033106484565097,0,0.0,0.8849716808206463,0,0.0
15.0,2,3.0,0.16666666666666666,6.045910576820891,2,3.0,0.4335801594504647,2,3.0
20.0,10,44.0,2.4444444444444446,5.429154699292983,10,44.0,0.3301974314057062,10,44.0
25.0,7,61.0,2.5416666666666665,4.56373189006091,7,75.0,0.2834418413040367,7,75.0
30.0,8,99.0,4.5,6.158476594539343,8,99.0,0.3559125502945249,8,99.0
35.0,10,141.0,5.423076923076923,5.478638658722876,10,141.0,0.2415739438431997,10,141.0
40.0,16,206.0,6.645161290322581,5.801332652568333,16,206.0,0.337941605512312,16,206.0
45.0,13,167.0,5.566666666666666,4.454477751130013,13,223.0,0.31465429582762644,13,223.0
50.0,18,248.0,7.75,4.631965657035077,18,248.0,0.23187870518264977,18,248.0
55.0,19,269.0,7.472222222222222,4.655565693987892,19,303.0,0.19692095556786215,19,303.0
60.0,11,243.0,7.59375,4.5248846830364355,11,308.0,0.1641521082375629,11,308.0
65.0,14,307.0,8.527777777777779,5.17488415914012,14,372.0,0.25515249352069286,14,372.0
70.0,20,399.0,11.735294117647058,2.560392964973239,20,466.0,0.08408577736931505,20,466.0
75.0,24,308.0,7.333333333333333,3.68575845555645,24,472.0,0.26664570359661544,24,472.0
80.0,18,228.0,5.428571428571429,5.139510182016546,18,401.0,0.3035869381815279,18,401.0
85.0,19,245.0,5.104166666666667,4.159316532648892,19,433.0,0.20803640040228047,19,433.0
90.0,22,178.0,3.9555555555555557,3.556795343610441,22,431.0,0.12149318814873639,22,431.0
95.0,16,165.0,3.5869565217391304,3.7868063831921224,16,449.0,0.1664959670921296,16,449.0
100.0,16,197.0,4.377777777777778,4.150056376124407,16,435.0,0.17763199568957047,16,435.0
105.0,18,253.0,5.5,3.691938402532195,18,460.0,0.17022980912102853,18,460.0
110.0,21,288.0,5.76,4.356251785060361,21,459.0,0.1818962432650574,21,459.0
115.0,16,174.0,3.625,4.884214453320791,16,435.0,0.25550613600516303,16,435.0
120.0,16,178.0,3.7872340425531914,3.789019697160086,16,401.0,0.1430173348493521,16,401.0
125.0,22,244.0,5.083333333333333,3.4443938714385727,22,441.0,0.13252204273184326,22,441.0
130.0,20,282.0,6.130434782608695,2.9882143536842234,20,436.0,0.08567069439710179,20,436.0
135.0,20,241.0,5.020833333333333,3.8124148987222575,20,469.0,0.16918533301852656,20,469.0
140.0,16,211.0,4.586956521739131,3.4664427900868757,16,438.0,0.14027842673599028,16,438.0
145.0,22,267.0,5.34,3.6973948565840984,22,472.0,0.19745591988581573,22,472.0
150.0,22,301.0,5.574074074074074,4.555320484616296,22,484.0,0.24341215102489366,22,484.0
155.0,18,337.0,6.74,4.766219236449754,18,518.0,0.2003156302220898,18,518.0
160.0,17,251.0,4.826923076923077,4.032043858958837,17,502.0,0.17992360512875802,17,502.0
165.0,18,321.0,6.829787234042553,4.301178753013999,18,510.0,0.1924014315773186,18,510.0
170.0,26,435.0,8.7,3.8298610142992304,26,620.0,0.14204601941374131,26,620.0
175.0,26,521.0,11.085106382978724,2.3618694623767884,26,700.0,0.07041297013581392,26,700.0
180.0,25,551.0,11.978260869565217,2.3971556617795717,25,738.0,0.08827034865117947,25,738.0
185.0,20,455.0,8.75,3.953784506095517,20,740.0,0.19720108380340318,20,740.0
190.0,10,299.0,5.537037037037037,4.493032238605675,10,645.0,0.21747425489871341,10,645.0
195.0,19,348.0,6.6923076923076925,3.04766019157492,19,674.0,0.11941379444172949,19,674.0
200.0,22,390.0,7.3584905660377355,3.363947326307294,22,684.0,0.12569011774358482,22,684.0
205.0,22,425.0,8.173076923076923,2.96876510877558,22,719.0,0.11330575546026007,22,719.0
210.0,16,442.0,8.339622641509434,3.414210530272751,16,707.0,0.14550790644170164,16,707.0
215.0,20,175.0,3.5,2.3693073087249665,20,552.0,0.08309039384563303,20,552.0
220.0,30,305.0,5.0,3.82038808306205,30,570.0,0.18745483784026581,30,570.0
225.0,34,393.0,6.894736842105263,2.896437105078815,34,656.0,0.1424932083111242,34,656.0
230.0,32,393.0,6.661016949152542,2.1938149218953136,32,682.0,0.07569303692376703,32,682.0
235.0,34,455.0,7.844827586206897,3.4986634230309512,34,744.0,0.11367616490207022,34,744.0
240.0,27,494.0,8.821428571428571,4.449258487431305,27,739.0,0.12219892234053623,27,739.0
