episode,reward
325,84.52532542716344
326,-49.32298132622002
327,12.664170843674306
328,45.42034764849014
329,-4.3044517977659575
330,88.48437988645195
331,49.634122486306005
332,27.588020764804607
333,116.1021405144349
334,25.814151297142732
335,76.14472083835219
336,70.37025732333306
337,88.1030898890229
338,29.11940021127177
339,42.087537449052235
340,100.23712407775272
341,84.65938971925469
342,66.30302914323957
343,37.091782283710515
344,117.20851261711609
345,91.05847027685816
346,0.08542599564241637
347,76.7548973920528
348,68.5913358549563
349,64.36933266727557
350,82.40407259720382
351,14.665683186550096
352,51.0269118227835
353,-22.15501920979799
354,-93.41764916290728
355,29.664414951281348
356,-18.940893609167723
357,6.766027441411449
358,-98.31622201883354
359,-173.59545130608146
360,29.68658634112947
361,6.783383523760291
362,-60.86654347420752
363,-80.67233423519063
364,6.117723026864828
365,48.21959216924365
366,-131.61610667995822
367,-54.79542168034422
368,-9.451954674587139
369,-18.976332320983374
370,22.196556131835298
371,-135.83160344564794
372,29.944310631763454
373,27.86471089054224
374,34.22740802606076
375,51.127674909881776
376,30.62410650940987
377,-91.57606103181863
378,-13.992757713987388
379,45.601076578080566
380,50.86288533196789
381,39.379518414170555
382,-25.923015309897156
383,-45.013597049705176
384,5.4590623994956635
385,42.25979301677543
386,52.412772518595695
387,-64.79413424963667
388,108.95092212705745
389,94.77874339558767
390,-0.43896086236241416
391,85.1336459152921
392,50.43619883736373
393,-9.708487609327747
394,34.3099314986637
395,31.26016460337106
396,-32.12994471289888
397,-109.40791827277597
398,-17.179525025951
399,-32.02195655769287
400,53.672936232272804
401,10.618552714442744
402,-23.244834040708714
403,-46.42279496452993
404,98.70669897385872
405,-21.992500065031717
406,-117.34886504247164
407,68.55464620250125
408,-312.8004851112593
409,22.42060152631416
410,31.08787626145405
411,2.78276001818345
412,24.52806426472887
413,-46.94751025866158
414,9.731144539622562
415,32.112514636742695
416,38.75757401278247
417,32.72091979062619
418,-57.94762213634169
419,17.59280331613003
420,45.391449497946404
421,71.40850417313175
422,78.84978846397307
423,55.23784426536102
424,-36.4486032925263
425,-1.7959048781943892
426,48.291115185906314
427,33.21146498266072
428,-1.9026573389474803
429,6.890860128554687
430,103.5166565196611
431,7.770412413753771
432,-10.582476955028765
433,-1.9636750071197742
434,67.59248552808377
435,34.16962811267861
436,35.851686655795525
437,-5.7858552417440485
438,51.30886439868678
439,31.813545641747208
440,14.53992102303783
441,99.06682740323403
442,-159.75392947405265
443,84.0181820906315
444,75.64047512064224
445,41.44869677068853
446,52.83743886599934
447,35.77113809972474
448,-63.87989146970848
449,49.027793842596
450,-145.6976253966289
451,-76.32836127896361
452,1.6739143652346162
453,-171.0656968312407
454,43.64056667492159
455,9.576037173570695
456,-12.27967898120998
457,13.208523872339928
458,94.2025974001387
459,19.371348876553775
460,-7.4272968498010545
461,-28.527050251631128
462,-19.19478953207093
463,48.829102563831384
464,100.67929563973105
465,-15.672880535614121
466,-98.50397419260965
467,77.46533945806097
468,42.79352387000656
469,-24.863729302655017
470,-24.678433211123025
471,-20.973932187106104
472,24.815316756534486
473,-62.118360239422046
474,-11.956859055793128
475,56.05013386403978
476,41.197262450576304
477,60.19550039233655
478,-5.275408836231936
479,-19.76937401023139
480,135.15512215378232
481,102.15111430682745
482,12.792710663863613
483,58.22140342781677
484,-43.10986228979384
485,-33.92285779468809
486,-24.99399911085622
487,78.40730489202961
488,27.53093140937134
489,-12.476207824460616
490,-49.06704740105676
491,-21.103709593339126
492,-37.22921845512933
493,-48.24669555592631
494,-12.038573889652897
495,5.170400619457168
496,-28.23642039070154
497,-21.31417013100039
498,-122.6523136503225
499,33.25093720803802
500,-27.75850364479627
