episode,step,waiting_time,co2_emission,throughput,reward,episode_reward,exploration_rate,q_table_size
0,0,0.0,33.45377672626444,0,1.1330924465474712,1.1330924465474712,0.5,1
0,10,226.0,51.25208392905365,0,-0.053984167858107224,6.161260261790607,0.5,5
0,20,1149.0,105.35578860148162,0,-2.2487315772029626,-1.9837277190040843,0.5,9
0,30,2368.0,113.8094584463283,3,-1.9582589168926559,-34.981867933054225,0.5,14
0,40,3558.0,114.80728848251415,0,-5.080454576965027,-67.24274036874607,0.5,32
0,50,3064.0,106.84504888451495,0,-1.3984100977690295,-103.1762765487944,0.5,41
0,60,3344.0,119.67761030772107,0,-2.9184752206154405,-138.64860436872618,0.5,49
0,70,5018.0,144.11929251954828,0,-7.088238585039097,-186.80399339598344,0.5,55
0,80,4333.0,128.4661405829204,0,-4.52527228116584,-233.03748250766,0.5,64
0,90,2687.0,163.7314206443505,6,-3.3087228412887004,-269.0878732921929,0.5,69
0,100,2528.0,145.99677320167245,0,-3.785433546403344,-291.56463533653056,0.5,75
0,110,3789.0,118.93574206277073,0,-5.31509148412554,-333.5781678314196,0.5,77
0,120,4358.0,106.27267449216131,0,-4.327385348984323,-379.86570968665615,0.5,78
0,130,6096.0,126.7500959191974,0,-6.201500191838395,-441.5440820465883,0.5,80
0,140,6213.0,107.86853361835844,0,-4.491737067236716,-498.02392742090456,0.5,80
0,150,4339.0,126.57935574191953,2,-4.349378711483839,-544.2243673205479,0.5,84
0,160,1798.0,140.2354352326514,3,-0.5005108704653018,-582.2908618126808,0.5,95
0,170,1778.0,160.717264154593,2,-1.5918745283091853,-602.534857906773,0.5,105
0,180,3183.0,190.72371826051662,0,-2.9747874365210327,-628.5991630408901,0.5,113
0,190,3941.0,164.10825356913284,2,-5.1903965071382645,-668.3451954242133,0.5,123
1,200,0.0,19.46022149098026,0,1.1610795570180397,1.1610795570180397,0.48,131
1,210,440.0,74.50283675854081,0,-0.8462056735170816,2.9203117067205397,0.48,136
1,220,832.0,94.83556646582652,2,-0.7970311329316528,-0.7322476461252303,0.48,144
1,230,729.0,89.7310239494541,1,1.3841179521010922,4.232907244372672,0.48,151
1,240,1416.0,124.71100663234176,0,-0.9811020132646835,1.4214447232843703,0.48,154
1,250,2161.0,153.5207042045771,0,-1.4208214084091542,-11.927685915838653,0.48,161
1,260,1471.0,134.0188760826776,0,-1.7056177521653546,-16.508714758754746,0.48,166
1,270,1850.0,124.93159439854443,0,-3.7528631887970887,-33.98612384998848,0.48,171
1,280,2745.0,132.3250772168245,0,-4.3287501544336475,-58.72423281974143,0.48,176
1,290,4815.0,144.33145375233045,0,-7.107362907504661,-112.95912602531163,0.48,182
1,300,5135.0,123.51984525662009,0,-2.8610396905132394,-170.58272757405175,0.48,186
1,310,5450.0,116.86009133399396,0,-4.887720182667987,-220.65409499927463,0.48,188
1,320,7476.0,147.8064701297127,0,-5.995612940259425,-284.81983685543946,0.48,194
1,330,3797.0,167.52058833343327,4,-2.074101176666865,-328.29634398496535,0.48,203
1,340,2353.0,157.0608099357343,2,-2.9780616198714687,-349.9646903734942,0.48,210
1,350,2908.0,147.3012139450165,2,-4.344442427890033,-380.11424721084404,0.48,223
1,360,3175.0,150.53700298108834,2,-3.660574005962176,-410.3086693561852,0.48,227
1,370,5158.0,139.12035872239917,0,-6.878240717444798,-467.7736715162612,0.48,229
1,380,4182.0,120.98126173307463,0,-3.2003225234661485,-505.7099479585839,0.48,233
1,390,2848.0,128.3184698530418,0,-2.5596769397060832,-535.165047070968,0.48,237
2,400,0.0,32.25010044916666,0,1.1354997991016669,1.1354997991016669,0.4608,239
2,410,241.0,62.820652174440234,0,0.008178695651119727,6.4917422369818,0.4608,243
2,420,383.0,83.98859291683254,0,0.24268281416633486,8.89262543473892,0.4608,244
2,430,994.0,89.54410717393343,4,-0.31920821434786695,-2.860887820864967,0.4608,256
2,440,1653.0,108.71010842795216,0,-1.4813602168559044,-10.741336342402342,0.4608,262
2,450,3396.0,144.26256735874745,0,-5.074605134717494,-48.59273999310813,0.4608,267
2,460,5149.0,139.33835017351245,3,-6.276676700347025,-107.90741047888211,0.4608,271
2,470,3474.0,108.1178068844663,1,-2.8627556137689325,-151.79901651595497,0.4608,275
2,480,2952.0,160.16483392624056,2,-3.2192896678524807,-179.24415787837262,0.4608,277
2,490,3402.0,167.98871670064318,5,-4.251937433401286,-212.68663787612354,0.4608,280
2,500,5201.0,146.50804193474846,0,-6.409016083869496,-269.6420812542012,0.4608,281
2,510,3545.0,80.36745687298188,0,-2.5588349137459634,-310.3505414654679,0.4608,284
2,520,3988.0,99.97503632995972,0,-2.832190072659918,-352.9075716354696,0.4608,287
2,530,3761.0,114.58907859812798,0,-3.3749581571962555,-388.977353947087,0.4608,287
2,540,2443.0,87.97246154842237,2,-0.8000849230968439,-427.1420009645164,0.4608,288
2,550,2407.0,94.25707662780529,2,-1.8553741532556094,-450.8196663099201,0.4608,290
2,560,1576.0,88.76722365433473,0,-0.3460144473086686,-459.23248722812184,0.4608,291
2,570,1561.0,85.34748370991112,0,-0.49847496741982145,-478.1165239221555,0.4608,292
2,580,1422.0,121.79066268747782,0,-0.955141325374955,-489.80922785477645,0.4608,296
2,590,2142.0,120.34944583505215,0,-4.029858891670103,-505.26272033845174,0.4608,300
3,600,0.0,17.465363681492565,0,1.165069272637015,1.165069272637015,0.442368,301
3,610,224.0,59.71910945762098,0,-0.29495821891524154,7.12903672265305,0.442368,304
3,620,512.0,82.66263820374448,0,0.9869147235925113,10.991585957934278,0.442368,307
3,630,714.0,100.51993101641249,4,1.2372401379671756,15.586188776899345,0.442368,308
3,640,1020.0,95.66888271013262,0,0.15306223457973522,13.496103907712593,0.442368,315
