episode,step,waiting_time,co2_emission,reward,episode_reward
2,420,1278.0,84.98542498923946,-12.059708499784788,-101.81503419871804
2,430,826.0,72.07728793513735,-8.161545758702747,-199.64735458180155
2,440,254.0,69.6178068270573,-3.528356136541146,-250.33809289687045
2,450,713.0,81.56672141089535,-7.439334428217907,-306.16032695121373
2,460,743.0,84.64384946662004,-7.756876989332401,-374.3968289203166
2,470,327.0,88.04966812993807,-4.416993362598761,-450.2237535857291
2,480,280.0,94.99963215940748,-4.24399264318815,-489.0807711329107
2,490,176.0,79.64705578582692,-3.0569411157165387,-525.1391965547928
2,500,387.0,87.23096056587315,-4.952619211317463,-565.1643266428814
2,510,332.0,71.27823265769486,-4.137564653153897,-610.2513926270801
2,520,112.0,65.27521643440028,-2.2575043286880057,-641.4187401069725
2,530,122.0,68.02307311160001,-2.360461462232,-671.8348176243363
2,540,123.0,88.50362398395673,-2.7700724796791345,-702.7811002129388
2,550,190.0,65.122974217416,-2.87845948434832,-729.4308298097772
2,560,513.0,64.17964000560826,-5.467592800112166,-773.0583190085733
2,570,211.0,76.0426930035157,-3.320853860070314,-809.5421008319624
2,580,256.0,74.87180063939077,-3.5854360127878158,-847.4590808491337
2,590,62.0,80.38884614871272,-2.1357769229742543,-879.6356441072603
3,600,0.0,5.210369789970939,-0.10420739579941879,-0.10420739579941879
3,610,280.0,59.09100351692994,-3.4698200703385984,-20.937772613226915
3,620,405.0,72.29285035735408,-4.717857007147082,-85.83365042246399
3,630,1114.0,105.33600755834105,-11.210720151166822,-166.42066371042134
3,640,1311.0,90.01733782962172,-12.400346756592436,-309.7016776477209
3,650,667.0,76.63661191261369,-6.9087322382522744,-416.1534456736966
3,660,77.0,61.81957493762177,-1.8923914987524357,-457.50752092123884
3,670,1199.0,105.33057714810101,-11.890611542962022,-535.9190948755678
3,680,227.0,69.16625769140767,-3.2073251538281533,-615.8686150020794
3,690,92.0,77.08346906775206,-2.2936693813550413,-643.1765816873187
3,700,509.0,99.55648785923512,-6.327129757184703,-675.1279225060701
3,710,488.0,82.48642990460245,-5.617728598092048,-743.2323042726573
3,720,480.0,94.72470339356386,-5.950494067871277,-783.608026192853
3,730,505.0,69.23983480505697,-5.544796696101139,-838.7799796961707
3,740,1372.0,65.81644080845425,-12.412328816169085,-947.6429371412996
3,750,495.0,70.66071454967287,-5.437214290993458,-1028.118017026381
3,760,251.0,89.85397955455366,-3.869079591091073,-1065.6527802620246
3,770,414.0,104.84052120367039,-5.584810424073408,-1103.3263225695403
3,780,433.0,67.28379449723697,-4.84167588994474,-1163.3334427423495
3,790,416.0,92.25228655553776,-5.285045731110755,-1211.6860115160473
4,800,0.0,2.3774793014807223,-0.04754958602961445,-0.04754958602961445
4,810,97.0,70.5864539248853,-2.219729078497706,-10.763612046004706
4,820,1038.0,106.64411501930854,-10.692882300386172,-66.56800322534522
4,830,1067.0,96.89882059215714,-10.601976411843143,-180.65384285894092
4,840,503.0,91.63174302645784,-5.936634860529157,-260.9085452043139
4,850,961.0,95.83659990289922,-9.820731998057985,-338.93687925095446
4,860,765.0,67.1758998105931,-7.567517996211862,-426.26652294849794
4,870,358.0,95.75458398776865,-4.883091679755373,-484.5722802212856
4,880,980.0,82.26762635500027,-9.597352527100005,-560.4610530210359
4,890,1406.0,93.39348493099126,-13.227869698619825,-698.3219659143234
4,900,1413.0,67.69094833473636,-12.737818966694729,-835.82312437027
4,910,822.0,67.34031769088384,-7.994806353817678,-935.91068017855
4,920,80.0,71.37718828759255,-2.123543765751851,-968.731282540112
4,930,196.0,61.53810329689253,-2.8547620659378508,-1000.630326071922
4,940,199.0,76.26566381521104,-3.2293132763042207,-1026.1144334260287
4,950,619.0,69.84443695077518,-6.3808887390155045,-1093.3155789241173
4,960,187.0,93.11622887151513,-3.454324577430303,-1144.1747464823443
4,970,552.0,90.47176291352987,-6.273435258270598,-1205.324865346036
4,980,304.0,73.5799721141326,-3.9835994422826526,-1248.7887739109085
4,990,906.0,98.13088852125837,-9.466617770425168,-1302.6301922297137
5,1000,0.0,12.080192594417964,-0.2416038518883593,-0.2416038518883593
5,1010,68.0,39.06352368815348,-1.3732704737630697,-6.729604498217001
5,1020,283.0,57.83100249873598,-3.54862004997472,-29.136065644710605
5,1030,84.0,53.60352063884483,-1.7440704127768965,-61.03522117078706
5,1040,292.0,81.54642533144916,-3.982928506628983,-104.01212275860883
5,1050,103.0,70.07077728120211,-2.2414155456240423,-139.34169892921307
5,1060,170.0,69.75834022734854,-2.8111668045469713,-164.10391046284826
5,1070,71.0,65.90784163066819,-1.950156832613364,-186.5458353264475
5,1080,283.0,71.32537635431706,-3.794507527086341,-219.75629977227183
5,1090,381.0,78.64824370231965,-4.692964874046393,-268.6499715860683
5,1100,396.0,70.12444345424127,-4.674488869084826,-315.6638835932672
5,1110,318.0,76.72112611072058,-4.190422522214412,-353.8751770482049
5,1120,133.0,59.126353732838176,-2.3105270746567634,-386.09417786265163
5,1130,167.0,69.75203139544051,-2.8430406279088105,-409.81607467131676
5,1140,246.0,79.348198301449,-3.6029639660289803,-446.5266357189566
5,1150,62.0,66.87562250124358,-1.889512450024872,-470.3700196815691
5,1160,273.0,84.45350696541581,-4.009070139308316,-495.44528334462154
5,1170,105.0,56.94946543103115,-2.034989308620623,-531.6479102588346
5,1180,300.0,79.2846292989169,-4.041692585978338,-570.8332665394787
5,1190,279.0,85.99413747871968,-4.063882749574394,-606.1539519543104
6,1200,0.0,3.4562122596362204,-0.0691242451927244,-0.0691242451927244
6,1210,72.0,36.69556247551845,-1.389911249510369,-5.5769607305937505
6,1220,381.0,75.79921920961014,-4.659984384192203,-35.823611705898486
6,1230,497.0,78.00070422517564,-5.584014084503513,-97.86425404100798
6,1240,444.0,57.357510046606514,-4.74715020093213,-164.55059865967974
6,1250,289.0,87.08158816384079,-4.149631763276815,-208.21711104710005
6,1260,181.0,78.07996960035064,-3.081599392007013,-243.31861560685348
6,1270,824.0,104.58927056654413,-8.939785411330885,-299.4011155705186
6,1280,365.0,69.10216365724196,-4.3420432731448395,-373.67758413623096
6,1290,993.0,102.97940141625088,-10.307588028325018,-426.82874018633726
6,1300,167.0,81.46039740353771,-2.9892079480707547,-500.92805398328585
6,1310,192.0,67.88080234974994,-2.941616046994999,-530.1388871936281
6,1320,102.0,64.06080858029286,-2.193216171605857,-551.7619803127528
6,1330,160.0,65.77327009454153,-2.659465401890831,-579.1815192152486
6,1340,18.0,78.73610054271963,-1.7267220108543926,-597.5199016187379
6,1350,137.0,68.91018081707689,-2.490203616341538,-624.190524810727
6,1360,88.0,75.96812192054625,-2.263362438410925,-646.7274217197682
6,1370,152.0,72.19109425316141,-2.7078218850632285,-675.8280469212909
6,1380,340.0,105.14001798629963,-4.990800359725993,-709.847245695758
6,1390,174.0,95.43527303201533,-3.340705460640307,-756.4223379474628
7,1400,0.0,8.097155960003454,-0.1619431192000691,-0.1619431192000691
7,1410,14.0,26.640354336484222,-0.6608070867296845,-6.957181440740106
7,1420,33.0,59.44377929032931,-1.4768755858065863,-20.112572410819592
7,1430,172.0,53.1740342209829,-2.503480684419658,-38.84279740600254
7,1440,140.0,59.31585270466824,-2.4103170540933654,-64.95668307281618
7,1450,1077.0,104.04748343837129,-11.000949668767426,-121.73202827921574
7,1460,1092.0,93.41613098249259,-10.708322619649854,-256.61718956451796
7,1470,242.0,94.137774602088,-3.89875549204176,-335.9736424086889
7,1480,375.0,86.71250041578935,-4.830250008315787,-379.35879627535644
7,1490,130.0,70.62760120842115,-2.548552024168423,-411.13399573959805
7,1500,573.0,82.68252410222186,-6.325650482044437,-468.90813784235723
7,1510,819.0,112.31678654459186,-8.998335730891837,-541.5373829255326
7,1520,773.0,62.87594960040133,-7.537518992008027,-629.7174461226933
7,1530,64.0,73.66045366958245,-2.001209073391649,-668.5088223508367
7,1540,199.0,82.38841687650604,-3.327768337530121,-693.4792662358767
7,1550,69.0,77.930760660618,-2.1186152132123603,-722.1718663687162
7,1560,280.0,73.81515818490067,-3.8123031636980134,-754.0281364716354
7,1570,348.0,80.60704793162304,-4.428140958632461,-805.4968743612419
7,1580,130.0,76.63140432049342,-2.6046280864098685,-845.3298271489957
7,1590,216.0,75.88757644404707,-3.3097515288809416,-874.9791215668274
8,1600,0.0,4.206152605299345,-0.08412305210598692,-0.08412305210598692
8,1610,80.0,46.41913563755383,-1.5923827127510766,-8.871422961158743
8,1620,177.0,79.56254715870914,-3.103250943174183,-28.37097093040044
8,1630,197.0,84.50670788436481,-3.3301341576872963,-61.5049591610427
8,1640,125.0,70.79024216841923,-2.4718048433683846,-95.11961506764013
8,1650,211.0,76.44336935423681,-3.2888673870847365,-125.68102903907115
8,1660,128.0,67.55139540479716,-2.463027908095943,-148.59059692992327
8,1670,53.0,80.35599542780149,-2.04711990855603,-170.64973118767153
8,1680,309.0,74.82944255143111,-4.080588851028622,-198.3362668105064
8,1690,627.0,77.50402846231073,-6.686080569246215,-248.6470026699422
8,1700,544.0,76.75169959001128,-6.063033991800227,-301.8356321959083
8,1710,353.0,73.15482105113647,-4.39109642102273,-349.2914045101977
8,1720,195.0,79.9455165878181,-3.222910331756362,-389.16070589735466
8,1730,110.0,83.87218532984008,-2.5974437065968017,-412.4121995601845
8,1740,486.0,78.59553733479017,-5.627910746695804,-449.3661014178086
8,1750,726.0,76.6584736217507,-7.405169472435014,-533.2005518811163
8,1760,510.0,77.03110431617755,-5.700622086323551,-592.4914030096096
8,1770,32.0,71.04787617928177,-1.6849575235856356,-622.9267973129937
8,1780,58.0,92.70579520972761,-2.3581159041945523,-641.9030265867458
8,1790,130.0,73.48589949038853,-2.557717989807771,-665.7025697052508
9,1800,0.0,7.2177261373300725,-0.14435452274660146,-0.14435452274660146
9,1810,125.0,61.788013882466785,-2.2677602776493355,-11.79093133175625
9,1820,577.0,111.97170675120995,-7.0954341350242,-50.91528622961381
9,1830,267.0,60.671134176757185,-3.4134226835351438,-102.92549869972432
9,1840,205.0,79.72771534596238,-3.306554306919248,-130.59376803529173
9,1850,512.0,77.27278239095648,-5.73745564781913,-184.28380006443876
9,1860,168.0,107.5437025555617,-3.566874051111234,-237.82312745170594
9,1870,184.0,78.92806414966607,-3.0905612829933213,-268.5758471126958
9,1880,192.0,82.6990204885518,-3.333980409771036,-292.5947857910394
9,1890,166.0,87.91976563642314,-3.142395312728463,-332.38853957757493
9,1900,149.0,79.39887538546895,-2.811977507709379,-361.51007129940035
9,1910,59.0,81.97818605043332,-2.1835637210086665,-380.4569386051271
9,1920,218.0,73.44201432217292,-3.3328402864434583,-408.5817557598167
9,1930,772.0,96.49249188706625,-8.297849837741325,-470.86391682006774
9,1940,322.0,93.85777129996963,-4.557155425999393,-517.592004575933
9,1950,699.0,69.93684779331464,-7.102736955866294,-585.5870378656538
9,1960,703.0,89.55238755561378,-7.487047751112277,-658.1824358585043
9,1970,427.0,80.31886145822506,-5.134377229164501,-712.882523355997
9,1980,255.0,68.74952047398426,-3.4789904094796853,-755.2520702364368
9,1990,108.0,88.31487693073359,-2.6942975386146717,-781.4668570003779
10,2000,0.0,2.5544825646580622,-0.051089651293161245,-0.051089651293161245
10,2010,32.0,57.50558837845174,-1.430111767569035,-8.133315885192534
10,2020,437.0,81.84474718005575,-5.356894943601116,-28.891941803114356
10,2030,384.0,78.03105283174453,-4.664621056634891,-102.43277553833636
10,2040,507.0,102.0330051515757,-6.320660103031514,-146.57174075368886
10,2050,55.0,72.67442174005964,-1.909488434801193,-181.07757878321038
10,2060,68.0,82.4386930811649,-2.2167738616232984,-202.25354868840546
10,2070,176.0,86.32681137314268,-3.1985362274628537,-228.80846568520283
10,2080,665.0,76.3973473747329,-6.911946947494658,-289.69345867015636
10,2090,496.0,84.80243765871181,-5.784048753174236,-346.4774953368164
10,2100,100.0,77.08556299734124,-2.397711259946825,-379.45062026134343
10,2110,306.0,83.85851295631616,-4.221170259126324,-412.60689183413365
10,2120,408.0,100.81136023461282,-5.432227204692256,-456.9759045568833
10,2130,295.0,87.99277303194083,-4.143855460638816,-509.22143242856276
10,2140,133.0,80.49522385560036,-2.689904477112007,-546.089974069987
10,2150,402.0,95.34289932310783,-5.362857986462157,-575.6157037773435
10,2160,470.0,76.77726685286272,-5.335545337057255,-646.7968289799531
10,2170,192.0,80.12683939104751,-3.19453678782095,-676.3611001774564
10,2180,110.0,58.41064119091676,-2.0882128238183353,-703.635823356716
10,2190,102.0,75.92297762135073,-2.3984595524270147,-726.686182806523
11,2200,0.0,15.653900805453654,-0.3130780161090731,-0.3130780161090731
11,2210,23.0,49.35711324452197,-1.1951422648904395,-9.08993353948325
11,2220,120.0,51.27761668909368,-2.0575523337818735,-28.309534821856133
11,2230,510.0,89.9754533927064,-5.999509067854128,-80.4537992480652
11,2240,775.0,101.1874790148281,-8.439749580296562,-143.83143446565023
11,2250,486.0,75.49704000860196,-5.525940800172039,-201.27592013151846
11,2260,172.0,73.6953199707386,-2.9299063994147723,-237.70547191136475
11,2270,385.0,74.01296699472009,-4.664259339894402,-275.22633060650384
11,2280,350.0,83.22388866374554,-4.592477773274911,-319.5289235499447
11,2290,153.0,77.65827151751407,-2.8011654303502818,-352.6287656174199
11,2300,201.0,78.63607885888804,-3.212721577177761,-385.73796334828245
11,2310,863.0,81.39091744092568,-8.659818348818513,-446.4284594913984
11,2320,933.0,95.81303820376012,-9.604260764075201,-525.5200558690524
11,2330,67.0,92.4738209500339,-2.433476419000678,-573.1259641456626
11,2340,415.0,79.50717995889421,-4.982143599177885,-606.6724301673935
11,2350,538.0,77.95965419572805,-5.975193083914561,-659.1034602069266
11,2360,466.0,76.73303725350442,-5.382660745070089,-714.3471971686288
11,2370,190.0,65.47097481866042,-2.8614194963732085,-759.7853720986108
11,2380,255.0,79.68583533834715,-3.7377167067669435,-791.8559930778752
11,2390,271.0,66.35269683627807,-3.5590539367255616,-833.6565250117939
12,2400,0.0,4.295305642504497,-0.08590611285008994,-0.08590611285008994
12,2410,68.0,43.8915470429809,-1.4538309408596182,-6.8321415840169735
12,2420,281.0,53.822883851287614,-3.4764576770257527,-23.075550411440943
12,2430,592.0,71.64353524712483,-6.2088707049424965,-93.78803095658694
12,2440,129.0,66.9349013464832,-2.410698026929664,-130.39984241621724
12,2450,152.0,76.4596437981129,-2.785192875962258,-162.44806907356033
12,2460,44.0,78.02657492757531,-1.9365314985515063,-187.2221696929645
12,2470,74.0,63.57011259306942,-1.9194022518613887,-207.5560088799629
12,2480,53.0,75.6792825953356,-1.9855856519067119,-226.0986055163092
12,2490,1166.0,83.59440061862847,-11.14388801237257,-302.8270383016409
12,2500,552.0,80.11792623755343,-6.074358524751069,-385.64626134590867
12,2510,150.0,83.30561785312453,-2.898112357062491,-423.26569077519474
12,2520,162.0,85.33686352884469,-3.058737270576894,-455.3793481243136
12,2530,50.0,85.59043294634209,-2.143808658926842,-478.41255642824785
12,2540,128.0,89.13795346586515,-2.862759069317303,-504.5112754546906
12,2550,70.0,66.2516574595904,-1.9170331491918082,-525.1463182449613
12,2560,216.0,89.14247905306972,-3.622849581061394,-548.5976887343054
12,2570,894.0,74.40539913065614,-8.720107982613122,-621.3222625635973
12,2580,161.0,75.7539769265565,-2.8510795385311303,-680.8664929570301
12,2590,150.0,76.6837296442368,-2.8456745928847362,-701.9167369200461
13,2600,0.0,1.5750145206658135,-0.03150029041331627,-0.03150029041331627
13,2610,22.0,23.180872290849017,-0.6716174458169804,-5.103092584627163
13,2620,220.0,52.25699719679528,-2.9491399439359056,-18.784515939087644
13,2630,356.0,78.1112893942078,-4.482225787884156,-66.51554780024925
13,2640,41.0,92.13187427398101,-2.2026374854796202,-90.94975402164926
13,2650,283.0,81.67291945401006,-4.009458389080201,-119.39604507655713
13,2660,245.0,98.16335474387101,-3.9632670948774202,-164.50907656158765
13,2670,812.0,104.39424532512024,-8.767884906502404,-218.94249075746632
13,2680,763.0,75.601791119651,-7.6880358223930205,-307.79505636827884
13,2690,193.0,81.02052849900889,-3.252410569980178,-355.9440247122419
13,2700,605.0,89.09374546432504,-6.805874909286501,-405.10745160047406
13,2710,342.0,73.24110626160751,-4.30482212523215,-461.03844757618106
13,2720,278.0,85.54680923689665,-4.030936184737933,-497.7240307199729
13,2730,183.0,93.81062588729417,-3.4042125177458837,-531.2651685306886
13,2740,445.0,107.4939180274817,-5.8858783605496345,-574.7260301977318
13,2750,477.0,68.09872316757134,-5.185974463351427,-645.5782603170697
13,2760,347.0,87.98396682798263,-4.703679336559653,-688.4912271833
13,2770,530.0,75.77993606885607,-5.811598721377122,-749.5475533194214
13,2780,695.0,84.10923918123234,-7.394184783624647,-816.8341814881244
13,2790,399.0,69.79328492330924,-4.643865698466184,-886.2844649007367
14,2800,0.0,2.469029226742482,-0.04938058453484964,-0.04938058453484964
14,2810,20.0,21.631671502109647,-0.608633430042193,-6.1773792607383164
14,2820,6.0,45.291055724801076,-0.9698211144960216,-13.710971468192112
14,2830,1018.0,99.61507726324558,-10.432301545264913,-63.349124530497726
14,2840,751.0,73.3348742778727,-7.530697485557454,-169.31646830186855
14,2850,143.0,91.51848765033046,-3.0223697530066094,-218.77318611064422
14,2860,362.0,96.1256552118054,-4.994513104236108,-249.11428161931906
14,2870,421.0,66.60912783566563,-4.764182556713314,-303.3898701950631
14,2880,52.0,58.31350103730387,-1.6382700207460774,-332.36948114011136
14,2890,145.0,85.46529546051266,-2.8933059092102535,-358.73256841550426
14,2900,43.0,70.56014175483956,-1.7792028350967914,-382.07579538101913
14,2910,78.0,81.08637266895799,-2.29372745337916,-402.1253112400556
14,2920,390.0,69.0045822112002,-4.572091644224004,-443.16006795696626
14,2930,105.0,74.10319135888474,-2.3780638271776953,-477.0639536377092
14,2940,290.0,79.19859434471155,-4.0079718868942305,-510.1792692988711
14,2950,893.0,79.241530736721,-8.81683061473442,-581.3096890533751
14,2960,105.0,97.6917034336882,-2.865834068673764,-629.6942152312064
14,2970,464.0,109.62472776871863,-6.160494555374372,-660.3801553985417
14,2980,198.0,75.05881685915341,-3.1171763371830683,-738.5052894071458
14,2990,108.0,82.13313229653421,-2.5626626459306845,-762.4163104445606
15,3000,0.0,0.0,0.0,0.0
15,3010,15.0,30.957857353651644,-0.7551571470730329,-6.570935796765308
15,3020,187.0,63.72673957815305,-2.818534791563061,-29.653210042172912
15,3030,221.0,90.50717084163448,-3.6501434168326896,-64.92020799588197
15,3040,395.0,86.82208513206253,-4.92844170264125,-110.08279249222957
15,3050,23.0,46.1889334856604,-1.115778669713208,-142.3968419728159
15,3060,31.0,63.607631558373996,-1.58415263116748,-160.0848244374937
15,3070,181.0,47.21085990847369,-2.448217198169474,-183.3933171297767
15,3080,735.0,106.46978837015496,-8.233395767403099,-236.90933047415274
15,3090,211.0,68.49933649323975,-3.105986729864795,-290.80328177091235
15,3100,185.0,47.29459070777373,-2.4738918141554747,-322.659575267337
15,3110,15.0,65.37044996342996,-1.4354089992685992,-341.6418542310251
15,3120,321.0,78.9094250320265,-4.2821885006405305,-368.5437323994461
15,3130,217.0,87.18091298807698,-3.5436182597615398,-408.58545137808807
15,3140,379.0,94.76332996453401,-5.039266599290681,-449.85355750090827
15,3150,243.0,65.24618257928687,-3.3369236515857374,-496.73190614430627
15,3160,844.0,63.89089644620731,-8.077817928924148,-576.6195246028295
15,3170,830.0,82.4265317420714,-8.392530634841428,-669.0738835129249
15,3180,236.0,61.91252101586305,-3.2302504203172613,-712.861346120866
15,3190,628.0,84.94908587481706,-6.826981717496341,-763.9824597115037
16,3200,0.0,6.8758091547933144,-0.1375161830958663,-0.1375161830958663
16,3210,79.0,53.84220038456585,-1.772844007691317,-11.063226629231265
16,3220,153.0,60.41694542596663,-2.4803389085193333,-29.284735968210494
16,3230,152.0,65.31308698543923,-2.562261739708785,-52.97889950924639
16,3240,201.0,77.6887895341044,-3.2097757906820883,-81.92111133675421
16,3250,295.0,83.49684591515498,-4.1179369183031,-121.05414351372745
16,3260,365.0,90.58138891291891,-4.811627778258378,-167.14474744165878
16,3270,120.0,83.9507387697969,-2.687014775395938,-204.99071534637153
16,3280,433.0,106.65806539443115,-5.789161307888623,-239.08421410169976
16,3290,540.0,72.58181546182179,-5.8356363092364365,-298.84831967870593
16,3300,480.0,77.30920231213744,-5.450184046242748,-364.12604155636257
16,3310,258.0,78.52127829013472,-3.754425565802695,-397.8260868462414
16,3320,492.0,81.69543388927296,-5.75390867778546,-440.0580079157637
16,3330,294.0,78.95270380618557,-3.9470540761237114,-515.0900554707453
16,3340,73.0,73.90370309003706,-2.158074061800741,-540.7100572909512
16,3350,310.0,67.87484520151908,-3.893496904030382,-575.8954554863632
16,3360,173.0,58.328449947116276,-2.6065689989423255,-608.647934856949
16,3370,397.0,94.55147512998806,-5.259029502599762,-641.1812620759258
16,3380,356.0,79.47912927977664,-4.469582585595534,-705.3967908461184
16,3390,170.0,77.33832574442768,-2.938766514888554,-743.0905914300903
17,3400,0.0,6.517629220015186,-0.13035258440030373,-0.13035258440030373
17,3410,0.0,19.46198630485095,-0.389239726097019,-3.522382154234683
17,3420,79.0,46.60977144458109,-1.620195428891622,-14.175341199043245
17,3430,75.0,55.13334285827572,-1.7186668571655146,-30.87207881699378
17,3440,150.0,61.53795402876385,-2.4547590805752773,-58.00472284746093
17,3450,54.0,72.41215214423197,-1.9362430428846396,-80.06731776129497
17,3460,67.0,71.84465667777587,-1.9888931335555173,-101.48993303459123
17,3470,288.0,84.24135253057007,-4.164827050611402,-126.70865537940288
17,3480,502.0,75.25847924819298,-5.59316958496386,-177.05580074744404
17,3490,167.0,74.83763640148071,-2.9847527280296147,-203.5543200145774
17,3500,745.0,108.73487127966587,-8.318697425593317,-265.7044160929172
17,3510,247.0,77.50167617349906,-3.638033523469981,-313.01704450601505
17,3520,243.0,70.75788567116967,-3.375157713423394,-355.5545879232227
17,3530,127.0,74.55371512900103,-2.595074302580021,-380.68279075053044
17,3540,576.0,65.14347743003243,-5.966869548600649,-434.63918304144596
17,3550,655.0,88.39622845653602,-7.1839245691307205,-491.0820830627626
17,3560,368.0,84.7164260644544,-4.654328521289088,-559.4185259248392
17,3570,307.0,71.98824061325729,-3.9917648122651457,-598.8092710994138
17,3580,468.0,100.49313345244899,-5.85786266904898,-659.1184189683331
17,3590,510.0,91.18734883833059,-6.071746976766613,-705.4117291606358
18,3600,0.0,6.314298149637563,-0.12628596299275127,-0.12628596299275127
18,3610,61.0,45.77660509944608,-1.4595321019889216,-11.99091412652925
18,3620,289.0,108.15504139851811,-4.571100827970362,-51.55933382892162
18,3630,220.0,80.84912484803702,-3.4969824969607406,-79.91643548741364
18,3640,132.0,79.65115524340844,-2.697023104868169,-113.65265178714195
18,3650,89.0,91.47073822248565,-2.589414764449713,-138.61962007189592
18,3660,42.0,46.022884319929844,-1.3204576863985968,-160.59123387136907
18,3670,375.0,75.98228636157015,-4.599645727231403,-190.03147190170833
18,3680,62.0,57.75412335793807,-1.6990824671587614,-214.58026314708644
18,3690,75.0,55.531829355700204,-1.7426365871140042,-236.32952282770339
18,3700,309.0,83.16590472288412,-4.175318094457683,-279.154823444302
18,3710,70.0,77.20580322818763,-2.160116064563753,-304.4563166563718
18,3720,574.0,72.09085665753435,-6.137817133150688,-345.50562048092536
18,3730,323.0,78.73352799063483,-4.222670559812697,-398.56926749032664
18,3740,59.0,81.2590923734966,-2.145181847469932,-427.5374189447731
18,3750,514.0,90.82603510723891,-6.048520702144779,-466.3184510421072
18,3760,80.0,84.44608936464819,-2.392921787292964,-507.27863790478176
18,3770,156.0,82.1676181839037,-2.9233523636780747,-532.3748946399738
18,3780,326.0,85.26559508787636,-4.369311901757527,-573.4358897049236
18,3790,687.0,114.5039247260015,-7.97807849452003,-633.7059375162903
19,3800,0.0,0.0,0.0,0.0
19,3810,3.0,21.760794652190036,-0.47521589304380074,-5.1943692040976295
19,3820,165.0,60.39447114918214,-2.583889422983643,-21.114479956569493
19,3830,139.0,82.91704640290362,-2.8663409280580727,-42.81210655769967
19,3840,764.0,73.64095722842947,-7.71281914456859,-94.2511084784624
19,3850,421.0,80.90183438127924,-5.010036687625585,-169.21591440056238
19,3860,66.0,60.21887419751072,-1.7643774839502147,-197.01391934908065
19,3870,427.0,86.28520072434252,-5.205704014486851,-250.30293893437866
19,3880,255.0,90.07919153882852,-3.9535838307765707,-288.16891952677213
19,3890,160.0,77.61547740164859,-2.8803095480329723,-317.91372053168135
19,3900,300.0,62.73010660112814,-3.7826021320225633,-349.80610444000143
19,3910,414.0,65.32306353068333,-4.7064612706136675,-392.8655625929164
19,3920,57.0,77.60080255740225,-2.040016051148045,-420.5340429309895
19,3930,80.0,72.64459797589944,-2.132891959517989,-441.8458384750562
19,3940,892.0,105.2948655281507,-9.417897310563015,-499.3181455647867
19,3950,515.0,75.48179704398686,-5.749635940879737,-566.1356073767556
